,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
101,101,1.0,B,38.36,-120.494881,6,20020516,20020516,6009.0,20020516,0,0,0,0,2.8412173,0
102,102,0.1,A,38.19985,-120.731939,6,20010806,20010806,6009.0,20010806,0,0,0,0,0.95037067,0
103,103,0.01,A,38.30888889,-120.22722222,6,20070609,20070609,6009.0,20070609,0,0,0,0,2.4541545,0
104,104,10.0,C,38.257583,-120.598283,6,20070727,20070727,6009.0,20070727,0,0,0,0,2.2510884,0
105,105,1.0,B,38.242414,-120.548839,6,20071203,20071203,6009.0,20071203,0,0,0,0,3.0424263,0
106,106,0.1,A,38.175728,-120.707975,6,20050811,20050811,6009.0,20050811,0,0,0,0,2.4026086,0
107,107,0.5,B,38.416611,-120.438539,6,20030704,20030704,6009.0,20030704,0,0,0,0,2.7920623,0
108,108,2.0,B,38.120625,-120.436406,6,20070813,20070813,6009.0,20070813,0,0,0,0,1.5621738,0
109,109,0.3,B,38.157389,-120.437339,6,20020226,20020226,6009.0,20020226,0,0,0,0,3.121597,0
110,110,0.1,A,38.058525,-120.552231,6,20060705,20060705,6009.0,20060705,0,0,0,0,2.7613401,0
111,111,1.0,B,38.229419,-120.862881,6,19990530,19990530,6009.0,19990530,0,0,0,0,2.4911275,0
112,112,0.1,A,38.327022,-120.634475,6,20070426,20070426,6009.0,20070426,0,0,0,0,3.2867174,0
113,113,1.1,B,37.995639,-120.695881,6,19990530,19990530,6009.0,19990530,0,0,0,0,2.4911275,0
114,114,1.0,B,38.126519,-120.713539,6,19990723,19990724,6009.0,19990723,0,0,0,0,2.7226467,0
115,115,3.0,B,38.132558,-120.634956,6,20050915,20050915,6009.0,20050915,0,0,0,0,1.050003,0
116,116,0.2,A,38.318711,-120.531678,6,20050913,20050913,6009.0,20050913,0,0,0,0,2.061889,0
117,117,3.0,B,38.0988,-120.494169,6,20040512,20040512,6009.0,20040512,0,0,0,0,2.3200228,0
118,118,8.0,B,38.011831,-120.515569,6,20020626,20020626,6009.0,20020626,0,0,0,0,3.2687924,0
119,119,0.1,A,38.155531,-120.639269,6,20000829,20000829,6009.0,20000829,0,0,0,0,1.6493886000000002,0
120,120,0.1,A,38.281028,-120.541322,6,20050924,20050924,6009.0,20050924,0,0,0,0,1.2105044,0
121,121,4.5,B,38.1575,-120.5917,6,20060817,20060817,6009.0,20060817,0,0,0,0,1.2252836,0
122,122,0.1,A,37.916372,-120.621614,6,20070410,20070410,6009.0,20070410,0,0,0,0,3.0064738,0
123,123,0.1,A,38.227619,-120.638681,6,20000915,20000915,6009.0,20000915,0,0,0,0,2.2085824,0
124,124,0.3,B,37.938261,-120.605811,6,20010604,20010604,6009.0,20010604,0,0,0,0,1.8555102,0
125,125,2.0,B,38.287011,-120.381569,6,19990912,19990912,6009.0,19990912,0,0,0,0,0.08601857,0
