,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
9915,0.5,B,39.186439,-120.873261,6,20040925,20040926,6057.0,20040925,225,50,126,25,0,55.75
9916,2.0,B,39.2769,-120.9656,6,20050415,20050415,6057.0,20050415,140,-18,57,51,0,138.5
9917,0.1,A,39.35083333,-120.49638889,6,20090822,20090822,6057.0,20090822,255,105,176,0,0,73.25
9918,0.1,A,39.108811,-120.996311,6,20050306,20050306,6057.0,20050306,113,-6,39,0,0,73.75
9919,0.2,A,39.27361111,-120.82305556,6,20080420,20080421,6057.0,20080420,7,-82,-44,0,0,147.75
9920,0.2,A,39.1857,-121.074931,6,20030711,20030711,6057.0,20030711,252,109,174,0,0,103.0
9921,0.1,A,39.185639,-121.093761,6,20030709,20030709,6057.0,20030709,266,125,182,0,0,120.0
9922,0.1,A,39.263231,-121.047661,6,19990531,19990531,6057.0,19990531,169,30,91,51,0,167.25
9923,0.5,B,39.41444444,-120.60416667,6,20090716,20090717,6057.0,20090716,246,137,177,0,0,123.25
9924,0.1,A,39.20095,-121.2689,6,20040215,20040215,6057.0,20040215,34,-29,-6,0,0,69.25
9925,0.1,A,39.187319,-120.937369,6,20030409,20030409,6057.0,20030409,109,5,41,0,0,127.25
9926,0.1,A,39.30505,-121.161589,6,20031027,20031027,6057.0,20031027,160,84,115,0,0,50.75
9927,0.1,A,39.338481,-121.049031,6,19991019,19991019,6057.0,19991019,196,49,100,0,0,60.0
9928,0.1,A,39.219189,-121.102289,6,19990601,19990601,6057.0,19990601,107,30,66,25,0,167.25
9929,0.2,A,39.2928,-121.029631,6,19990720,19990720,6057.0,19990720,161,53,95,0,0,92.5
9930,8.0,B,39.366069,-120.935561,6,19991220,19991220,6057.0,19991220,33,-11,5,0,0,72.5
9931,0.1,A,39.18505,-121.146061,6,19990607,19990607,6057.0,19990607,77,-25,18,0,0,167.25
9932,0.3,B,39.352869,-121.068319,6,19991019,19991019,6057.0,19991019,196,49,100,0,0,60.0
9933,0.1,A,39.32666667,-120.54166667,6,20090714,20090714,6057.0,20090714,245,98,166,0,0,123.25
9934,12.0,C,39.342603,-121.024825,6,20060907,20060907,6057.0,20060907,214,120,153,0,0,60.25
9935,1.0,B,39.381931,-121.0308,6,19990605,19990605,6057.0,19990605,142,21,59,25,0,167.25
9936,0.1,A,39.37916667,-120.15444444,6,20060813,20060813,6057.0,20060813,230,101,157,0,0,68.5
