,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
397,397,397,397,0.1,A,33.498969,-116.182094,6,20071227,20071227,6065.0,20071227,406.0,294.0,350.0,0.0,5.527432,66.0
398,398,398,398,0.1,A,33.610011,-114.666339,6,19990628,19990628,6065.0,19990628,411.0,161.0,289.0,0.0,3.9124646,90.0
399,399,399,399,0.1,A,33.635303,-117.228503,6,20071226,20071226,6065.0,20071226,406.0,294.0,350.0,0.0,0.03605687,66.0
400,400,400,400,0.1,A,34.011639,-117.462469,6,19990628,19990628,6065.0,19990628,411.0,161.0,289.0,0.0,3.9124646,90.0
401,401,401,401,0.1,A,33.466364,-117.129717,6,20071226,20071226,6065.0,20071226,406.0,294.0,350.0,0.0,0.03605687,66.0
402,402,402,402,0.3,B,33.793989,-117.140839,6,20050531,20050531,6065.0,20050531,378.0,183.0,283.0,0.0,1.2747153999999998,93.5
403,403,403,403,0.1,A,33.914442,-116.603714,6,20060826,20060826,6065.0,20060826,406.0,294.0,350.0,0.0,2.5069804,64.5
404,404,404,404,0.1,A,33.605669,-114.88175,6,19990627,19990627,6065.0,19990627,417.0,172.0,294.0,0.0,3.8061624,90.0
405,405,405,405,1.0,B,33.787575,-117.253347,6,20050531,20050531,6065.0,20050531,378.0,183.0,283.0,0.0,1.2747153999999998,93.5
406,406,406,406,0.1,A,33.6425,-116.64694444,6,20071226,20071226,6065.0,20071226,406.0,294.0,350.0,0.0,0.03605687,66.0
407,407,407,407,0.1,A,33.9578,-116.5919,6,20070624,20070624,6065.0,20070624,406.0,294.0,350.0,0.0,3.9245975,67.077
408,408,408,408,10.0,C,33.701261,-117.24025,6,20060824,20060824,6065.0,20060824,406.0,294.0,350.0,0.0,3.783512,64.5
409,409,409,409,0.1,A,33.925339,-116.641169,6,20030817,20030817,6065.0,20030817,433.0,244.0,339.0,0.0,2.234386,83.0
410,410,410,410,0.1,A,33.940917,-116.596494,6,20070624,20070624,6065.0,20070624,406.0,294.0,350.0,0.0,3.9245975,67.077
411,411,411,411,0.2,A,33.652903,-117.296464,6,20071231,20071231,6065.0,20071231,406.0,294.0,350.0,0.0,4.890034,85.5
412,412,412,412,0.1,A,33.707,-117.232089,6,20030815,20030815,6065.0,20030815,361.0,250.0,306.0,0.0,3.3118582,83.0
413,413,413,413,0.1,A,33.961428,-116.489292,6,20071230,20071230,6065.0,20071230,406.0,294.0,350.0,0.0,1.4303088,85.5
414,414,414,414,0.1,A,33.54583333,-116.43944444,6,20060822,20060822,6065.0,20060822,406.0,294.0,350.0,0.0,1.3440272,75.5
415,415,415,415,0.1,A,33.6655,-117.305422,6,20070920,20070920,6065.0,20070920,406.0,294.0,350.0,0.0,1.1308868,54.333
416,416,416,416,0.1,A,33.660017,-115.798142,6,20071230,20071230,6065.0,20071230,406.0,294.0,350.0,0.0,1.4303088,85.5
417,417,417,417,0.1,A,33.923911,-116.689397,6,20070625,20070625,6065.0,20070625,406.0,294.0,350.0,0.0,2.7097795,67.077
418,418,418,418,0.1,A,33.569769,-116.753372,6,20071229,20071229,6065.0,20071229,406.0,294.0,350.0,0.0,1.543547,85.5
419,419,419,419,0.01,A,33.62111111,-116.67444444,6,20060822,20060822,6065.0,20060822,406.0,294.0,350.0,0.0,1.3440272,75.5
420,420,420,420,0.1,A,33.547069,-115.9307,6,19990704,19990704,6065.0,19990704,422.0,178.0,300.0,0.0,3.0176327,90.0
421,421,421,421,0.1,A,33.669008,-116.317469,6,20071231,20071231,6065.0,20071231,406.0,294.0,350.0,0.0,4.890034,85.5
422,422,422,422,0.1,A,33.664461,-116.309825,6,20050604,20050604,6065.0,20050604,256.0,139.0,200.0,0.0,2.5409482000000003,93.5
423,423,423,423,0.1,A,33.579531,-117.008044,6,20070625,20070625,6065.0,20070625,406.0,294.0,350.0,0.0,2.7097795,67.077
424,424,424,424,0.1,A,33.725,-117.292858,6,20071229,20071229,6065.0,20071229,406.0,294.0,350.0,0.0,1.543547,85.5
425,425,425,425,0.1,A,34.021439,-117.477469,6,20070625,20070625,6065.0,20070625,406.0,294.0,350.0,0.0,2.7097795,67.077
426,426,426,426,0.02,A,33.64,-116.695,6,20060823,20060823,6065.0,20060823,406.0,294.0,350.0,0.0,2.692367,64.5
427,427,427,427,0.1,A,33.925519,-116.693481,6,19990703,19990703,6065.0,19990703,417.0,200.0,311.0,0.0,3.0117178,90.0
428,428,428,428,0.1,A,33.583775,-116.21605,6,20070921,20070921,6065.0,20070921,406.0,294.0,350.0,0.0,3.5826502,54.333
429,429,429,429,7.1,A,33.56222222,-116.60194444,6,20060823,20060823,6065.0,20060823,406.0,294.0,350.0,0.0,2.692367,64.5
430,430,430,430,0.1,A,33.735239,-117.283881,6,19990703,19990703,6065.0,19990703,417.0,200.0,311.0,0.0,3.0117178,90.0
431,431,431,431,0.1,A,34.004697,-116.576333,6,20070624,20070624,6065.0,20070624,406.0,294.0,350.0,0.0,3.9245975,67.077
432,432,432,432,0.1,A,33.700361,-116.164122,6,20071228,20071228,6065.0,20071228,406.0,294.0,350.0,0.0,0.89822686,66.0
433,433,433,433,0.1,A,33.729867,-117.393517,6,20060822,20060822,6065.0,20060822,406.0,294.0,350.0,0.0,1.3440272,75.5
434,434,434,434,0.1,A,33.87027778,-117.66666667,6,20071225,20071225,6065.0,20071225,406.0,294.0,350.0,0.0,6.600189,66.0
435,435,435,435,7.0,B,33.636458,-117.237728,6,20060816,20060816,6065.0,20060816,406.0,294.0,350.0,0.0,2.5182915,75.5
436,436,436,436,4.0,B,33.983439,-116.658681,6,19990712,19990712,6065.0,19990712,400.0,206.0,306.0,0.0,1.5174426,90.0
437,437,437,437,0.3,B,33.720419,-117.3014,6,20030718,20030718,6065.0,20030718,378.0,306.0,344.0,0.0,3.073321,83.0
438,438,438,438,6.1,B,33.764581,-117.284119,6,19990728,19990728,6065.0,19990728,350.0,267.0,311.0,0.0,2.2496433,90.0
439,439,439,439,0.1,A,33.707,-117.232089,6,20030719,20030719,6065.0,20030719,356.0,194.0,278.0,0.0,3.3963773,83.0
440,440,440,440,456.0,E,33.5081,-115.825,6,20080413,20080415,6065.0,20080413,406.0,294.0,350.0,0.0,3.368224,147.556
441,441,441,441,0.1,A,33.913272,-116.388378,6,20070915,20070915,6065.0,20070915,406.0,294.0,350.0,0.0,2.6524346000000003,51.5
442,442,442,442,0.1,A,33.764581,-117.284119,6,19990727,19990728,6065.0,19990727,311.0,144.0,228.0,0.0,2.3617342,90.0
443,443,443,443,1.0,B,33.720419,-117.3014,6,20030720,20030720,6065.0,20030720,433.0,278.0,356.0,0.0,2.4114957,83.0
444,444,444,444,1.0,B,33.984336,-116.583286,6,20070915,20070915,6065.0,20070915,406.0,294.0,350.0,0.0,2.6524346000000003,51.5
445,445,445,445,0.1,A,33.65805556,-117.40027778,6,20080413,20080413,6065.0,20080413,406.0,294.0,350.0,0.0,3.368224,147.556
446,446,446,446,0.1,A,33.922739,-116.667778,6,20070915,20070915,6065.0,20070915,406.0,294.0,350.0,0.0,2.6524346000000003,51.5
447,447,447,447,0.2,A,33.794231,-117.147681,6,19990725,19990725,6065.0,19990725,411.0,167.0,289.0,0.0,3.118237,90.0
448,448,448,448,0.1,A,33.497239,-116.788614,6,20050624,20050624,6065.0,20050624,406.0,167.0,289.0,0.0,2.753645,94.0
449,449,449,449,0.1,A,33.706819,-116.606931,6,20030722,20030722,6065.0,20030722,306.0,194.0,250.0,0.0,3.1092386000000003,83.0
450,450,450,450,1.0,B,33.891214,-116.685056,6,20050623,20050623,6065.0,20050623,433.0,289.0,361.0,0.0,2.9737875,94.0
451,451,451,451,204.0,D,33.89166667,-116.71444444,6,20060812,20060812,6065.0,20060812,406.0,294.0,350.0,0.0,3.0352726000000003,75.5
452,452,452,452,0.1,A,33.751389,-116.8498,6,20050623,20050623,6065.0,20050623,433.0,289.0,361.0,0.0,2.9737875,94.0
453,453,453,453,20.0,C,33.5625,-116.55555556,6,20060812,20060812,6065.0,20060812,406.0,294.0,350.0,0.0,3.0352726000000003,75.5
454,454,454,454,2080.6,A,33.688267,-117.138125,6,20050622,20050622,6065.0,20050622,461.0,294.0,378.0,0.0,2.9154758,94.0
455,455,455,455,0.1,A,33.976006,-116.510167,6,20070629,20070629,6065.0,20070629,406.0,294.0,350.0,0.0,2.7479846,59.0
456,456,456,456,0.1,A,33.81553,-116.17156,6,20070915,20070915,6065.0,20070915,406.0,294.0,350.0,0.0,2.6524346000000003,51.5
457,457,457,457,0.1,A,33.677689,-116.312631,6,20030717,20030717,6065.0,20030717,450.0,244.0,350.0,0.0,1.4012108,83.0
458,458,458,458,0.1,A,33.788572,-117.255092,6,20060810,20060810,6065.0,20060810,406.0,294.0,350.0,0.0,3.3874676,75.5
459,459,459,459,0.1,A,34.026319,-117.480089,6,19990803,19990803,6065.0,19990803,433.0,239.0,339.0,0.0,2.149725,90.0
460,460,460,460,0.1,A,33.923911,-116.689397,6,20070630,20070630,6065.0,20070630,406.0,294.0,350.0,0.0,2.6067982000000005,59.0
461,461,461,461,3.0,B,33.70388889,-116.58916667,6,20080417,20080417,6065.0,20080417,406.0,294.0,350.0,0.0,3.030652,147.556
462,462,462,462,1.0,B,33.922739,-116.667778,6,20070630,20070630,6065.0,20070630,406.0,294.0,350.0,0.0,2.6067982000000005,59.0
463,463,463,463,3.0,B,33.734739,-117.318769,6,19990802,19990803,6065.0,19990802,428.0,289.0,361.0,0.0,2.1910796,90.0
464,464,464,464,0.1,A,33.607686,-114.901581,6,20070915,20070915,6065.0,20070915,406.0,294.0,350.0,0.0,2.6524346000000003,51.5
465,465,465,465,0.1,A,33.544911,-114.709367,6,20050628,20050628,6065.0,20050628,389.0,217.0,306.0,0.0,2.7170858,94.0
466,466,466,466,0.1,A,33.681314,-117.279525,6,20070630,20070630,6065.0,20070630,406.0,294.0,350.0,0.0,2.6067982000000005,59.0
467,467,467,467,0.1,A,33.61955,-117.2668,6,20030716,20030716,6065.0,20030716,389.0,200.0,294.0,0.0,1.789105,83.0
468,468,468,468,1.6,A,33.879722,-116.503636,6,20050627,20050627,6065.0,20050627,422.0,194.0,311.0,0.0,2.3853737999999995,94.0
469,469,469,469,1.0,B,33.895819,-116.990481,6,20030724,20030724,6065.0,20030724,417.0,289.0,356.0,0.0,1.9720103,83.0
470,470,470,470,0.1,A,33.86388889,-116.55833333,6,20060809,20060809,6065.0,20060809,406.0,294.0,350.0,0.0,1.1926911,75.5
471,471,471,471,19575.8,G,33.4328,-116.7453,6,20030716,20030725,6065.0,20030716,389.0,200.0,294.0,0.0,1.789105,83.0
472,472,472,472,10.0,C,33.73475,-117.39005,6,19990731,19990731,6065.0,19990731,328.0,150.0,239.0,0.0,3.184544,90.0
473,473,473,473,1.0,B,33.846364,-116.253036,6,20070915,20070915,6065.0,20070915,406.0,294.0,350.0,0.0,2.6524346000000003,51.5
474,474,474,474,0.1,A,33.75472222,-116.84027778,6,20070630,20070630,6065.0,20070630,406.0,294.0,350.0,0.0,2.6067982000000005,59.0
475,475,475,475,0.5,B,33.939981,-116.658581,6,19990730,19990730,6065.0,19990730,411.0,256.0,333.0,0.0,2.6003447,90.0
476,476,476,476,0.1,A,33.799653,-117.078669,6,20050626,20050626,6065.0,20050626,389.0,183.0,289.0,0.0,2.6504602000000004,94.0
477,477,477,477,0.1,A,33.896069,-116.969889,6,20030717,20030717,6065.0,20030717,450.0,244.0,350.0,0.0,1.4012108,83.0
478,478,478,478,0.1,A,33.9958,-116.6761,6,19990730,19990730,6065.0,19990730,411.0,256.0,333.0,0.0,2.6003447,90.0
479,479,479,479,0.1,A,33.614681,-117.289564,6,20060607,20060607,6065.0,20060607,406.0,294.0,350.0,0.0,2.8264692000000005,145.0
480,480,480,480,0.1,A,33.922739,-116.667778,6,20070629,20070629,6065.0,20070629,406.0,294.0,350.0,0.0,2.7479846,59.0
481,481,481,481,5.0,B,33.766139,-116.867561,6,20030717,20030717,6065.0,20030717,450.0,244.0,350.0,0.0,1.4012108,83.0
482,482,482,482,0.1,A,34.019039,-117.480367,6,20050627,20050627,6065.0,20050627,422.0,194.0,311.0,0.0,2.3853737999999995,94.0
483,483,483,483,0.1,A,33.923811,-116.640631,6,20060816,20060816,6065.0,20060816,406.0,294.0,350.0,0.0,2.5182915,75.5
484,484,484,484,0.1,A,33.693333,-117.222833,6,20060812,20060812,6065.0,20060812,406.0,294.0,350.0,0.0,3.0352726000000003,75.5
485,485,485,485,5.0,B,33.7207,-117.283931,6,19990724,19990724,6065.0,19990724,333.0,111.0,222.0,0.0,3.0962727,90.0
486,486,486,486,0.2,A,34.004697,-116.576333,6,20060814,20060814,6065.0,20060814,406.0,294.0,350.0,0.0,2.2539692,75.5
487,487,487,487,0.1,A,33.46655,-117.057019,6,20030725,20030725,6065.0,20030725,344.0,178.0,261.0,0.0,2.202275,83.0
488,488,488,488,0.1,A,33.9397,-117.042881,6,20030726,20030726,6065.0,20030726,417.0,289.0,356.0,0.0,1.9811631,83.0
489,489,489,489,0.1,A,33.53083333,-117.48527778,6,20080316,20080316,6065.0,20080316,406.0,294.0,350.0,0.0,4.0295954,143.667
490,490,490,490,0.1,A,33.668764,-115.908986,6,20070917,20070917,6065.0,20070917,406.0,294.0,350.0,0.0,2.4965740000000003,62.0
491,491,491,491,0.5,B,33.90822,-116.57161,6,20070626,20070626,6065.0,20070626,406.0,294.0,350.0,0.0,3.095934,59.0
492,492,492,492,0.3,B,33.706772,-117.323636,6,20050615,20050615,6065.0,20050615,278.0,172.0,228.0,0.0,3.5451910000000004,94.0
493,493,493,493,0.5,A,33.925311,-117.112461,6,20030727,20030727,6065.0,20030727,422.0,289.0,356.0,0.0,2.1898446,83.0
494,494,494,494,0.1,A,33.721381,-117.2149,6,19990714,19990714,6065.0,19990714,417.0,278.0,350.0,0.0,3.2117958,90.0
495,495,495,495,0.1,A,33.96865,-116.50145,6,20030727,20030727,6065.0,20030727,422.0,289.0,356.0,0.0,2.1898446,83.0
496,496,496,496,0.1,A,33.676156,-115.569047,6,20050614,20050614,6065.0,20050614,294.0,139.0,217.0,0.0,2.2051113,106.0
497,497,497,497,0.5,B,33.735631,-117.266681,6,20030728,20030728,6065.0,20030728,356.0,261.0,311.0,36.0,2.212984,83.0
498,498,498,498,1.1,B,33.912878,-116.596047,6,20070626,20070626,6065.0,20070626,406.0,294.0,350.0,0.0,3.095934,59.0
499,499,499,499,0.1,A,33.764581,-117.284119,6,19990713,19990713,6065.0,19990713,372.0,228.0,300.0,0.0,0.94515246,90.0
500,500,500,500,0.1,A,33.925817,-116.6002,6,20050614,20050614,6065.0,20050614,294.0,139.0,217.0,0.0,2.2051113,106.0
501,501,501,501,0.1,A,33.809161,-116.205069,6,19990712,19990712,6065.0,19990712,400.0,206.0,306.0,0.0,1.5174426,90.0
502,502,502,502,0.1,A,33.76388889,-116.75555556,6,20080313,20080313,6065.0,20080313,406.0,294.0,350.0,0.0,4.5906425,143.667
503,503,503,503,0.7,A,33.947514,-116.456644,6,20050613,20050613,6065.0,20050613,383.0,172.0,278.0,0.0,1.4168357,106.0
504,504,504,504,0.1,A,33.668764,-115.908986,6,20070626,20070626,6065.0,20070626,406.0,294.0,350.0,0.0,3.095934,59.0
505,505,505,505,0.1,A,33.923372,-116.644875,6,20050616,20050616,6065.0,20050616,383.0,211.0,300.0,0.0,4.150308600000002,94.0
506,506,506,506,0.1,A,33.968742,-116.496225,6,20050617,20050617,6065.0,20050617,361.0,222.0,294.0,0.0,4.8466496,94.0
507,507,507,507,0.2,A,33.997361,-116.606589,6,19990716,19990716,6065.0,19990716,417.0,261.0,339.0,0.0,4.273757,90.0
508,508,508,508,0.1,A,33.922431,-116.667792,6,20050618,20050618,6065.0,20050618,378.0,194.0,289.0,0.0,2.994568,94.0
509,509,509,509,0.1,A,33.736225,-116.203286,6,20070916,20070916,6065.0,20070916,406.0,294.0,350.0,0.0,2.3853310000000003,51.5
510,510,510,510,0.2,A,33.85388889,-117.65916667,6,20090716,20090716,6065.0,20090716,406.0,294.0,350.0,0.0,2.9274666000000003,103.0
511,511,511,511,0.3,B,33.790117,-117.257844,6,20070916,20070916,6065.0,20070916,406.0,294.0,350.0,0.0,2.3853310000000003,51.5
512,512,512,512,0.2,A,33.764581,-117.284119,6,19990723,19990723,6065.0,19990723,350.0,128.0,239.0,0.0,3.3531106,90.0
513,513,513,513,1.0,B,33.89414,-116.94708,6,20090717,20090717,6065.0,20090717,406.0,294.0,350.0,0.0,3.0304115,103.0
514,514,514,514,0.2,A,34.004697,-116.576333,6,20070628,20070628,6065.0,20070628,406.0,294.0,350.0,0.0,2.4394531,59.0
515,515,515,515,0.1,A,33.6689,-115.9125,6,20070916,20070916,6065.0,20070916,406.0,294.0,350.0,0.0,2.3853310000000003,51.5
516,516,516,516,0.1,A,33.707,-117.232089,6,19990722,19990722,6065.0,19990722,339.0,128.0,233.0,0.0,2.3201110000000003,90.0
517,517,517,517,55.0,C,33.8625,-116.8544,6,20050621,20050624,6065.0,20050621,439.0,244.0,344.0,0.0,2.32001,94.0
518,518,518,518,0.1,A,33.44047,-116.89086,6,20080325,20080325,6065.0,20080325,406.0,294.0,350.0,0.0,2.8078675,143.667
519,519,519,519,10.0,C,33.727847,-117.297019,6,20050621,20050621,6065.0,20050621,439.0,244.0,344.0,0.0,2.32001,94.0
520,520,520,520,0.1,A,33.92055556,-116.75027778,6,20060813,20060813,6065.0,20060813,406.0,294.0,350.0,0.0,2.2388678,75.5
521,521,521,521,0.2,A,33.491531,-116.814319,6,19990720,19990720,6065.0,19990720,422.0,244.0,333.0,0.0,3.0968423,90.0
522,522,522,522,1.0,B,33.822964,-117.210464,6,20050620,20050620,6065.0,20050620,439.0,222.0,333.0,0.0,2.5103476,94.0
523,523,523,523,0.1,A,33.751619,-116.867189,6,19990719,19990719,6065.0,19990719,433.0,222.0,328.0,0.0,2.6882200000000003,90.0
524,524,524,524,0.1,A,33.824778,-117.252764,6,20050620,20050620,6065.0,20050620,439.0,222.0,333.0,0.0,2.5103476,94.0
525,525,525,525,0.1,A,33.721531,-116.312589,6,19990718,19990718,6065.0,19990718,406.0,272.0,339.0,0.0,2.8222659,90.0
526,526,526,526,7.0,B,33.579769,-116.937089,6,20030724,20030724,6065.0,20030724,417.0,289.0,356.0,0.0,1.9720103,83.0
527,527,527,527,5.0,B,33.922842,-116.650119,6,20050619,20050619,6065.0,20050619,383.0,178.0,283.0,0.0,2.6188543,94.0
528,528,528,528,0.1,A,33.441311,-116.860917,6,20070916,20070916,6065.0,20070916,406.0,294.0,350.0,0.0,2.3853310000000003,51.5
529,529,529,529,0.1,A,33.61955,-117.2668,6,20030724,20030724,6065.0,20030724,417.0,289.0,356.0,0.0,1.9720103,83.0
530,530,530,530,0.1,A,33.914442,-116.603714,6,20070916,20070916,6065.0,20070916,406.0,294.0,350.0,0.0,2.3853310000000003,51.5
531,531,531,531,0.1,A,33.82694444,-116.72583333,6,20090726,20090726,6065.0,20090726,406.0,294.0,350.0,0.0,2.4140053,103.0
532,532,532,532,0.1,A,33.673961,-117.290219,6,20071225,20071225,6065.0,20071225,406.0,294.0,350.0,0.0,6.600189,66.0
533,533,533,533,0.3,B,33.610189,-114.736061,6,19990626,19990626,6065.0,19990626,433.0,189.0,311.0,0.0,4.234269599999998,90.0
534,534,534,534,0.1,A,33.923289,-116.440461,6,20050504,20050504,6065.0,20050504,333.0,178.0,256.0,0.0,2.0014567,125.0
535,535,535,535,0.1,A,33.822861,-117.21735,6,20030904,20030904,6065.0,20030904,389.0,289.0,339.0,0.0,2.2366164,62.0
536,536,536,536,0.2,A,33.6925,-117.110769,6,19990606,19990606,6065.0,19990606,339.0,183.0,261.0,0.0,4.260439,90.0
537,537,537,537,0.1,A,33.660436,-115.802206,6,20070618,20070618,6065.0,20070618,406.0,294.0,350.0,0.0,2.5172985,67.077
538,538,538,538,0.01,A,33.76638889,-117.50944444,6,20060906,20060906,6065.0,20060906,406.0,294.0,350.0,0.0,2.1281223,64.5
539,539,539,539,2.0,B,33.703425,-117.371531,6,20050503,20050503,6065.0,20050503,250.0,106.0,178.0,0.0,2.338036,88.0
540,540,540,540,7.0,B,33.4167,-116.6842,6,20030904,20030904,6065.0,20030904,389.0,289.0,339.0,0.0,2.2366164,62.0
541,541,541,541,0.1,A,33.662403,-116.312353,6,20071204,20071204,6065.0,20071204,406.0,294.0,350.0,0.0,3.9815216,63.0
542,542,542,542,4.0,B,33.79315,-117.405969,6,20030905,20030905,6065.0,20030905,389.0,267.0,328.0,0.0,2.8504386000000004,62.0
543,543,543,543,0.1,A,33.76472222,-116.71611111,6,20060906,20060906,6065.0,20060906,406.0,294.0,350.0,0.0,2.1281223,64.5
544,544,544,544,0.1,A,34.019444,-117.502583,6,20050430,20050430,6065.0,20050430,244.0,83.0,167.0,0.0,3.2339418,88.0
545,545,545,545,0.1,A,33.61955,-117.28345,6,20030907,20030907,6065.0,20030907,411.0,200.0,306.0,0.0,3.5114722,62.0
546,546,546,546,0.1,A,33.808281,-117.252461,6,19990605,19990605,6065.0,19990605,322.0,133.0,228.0,0.0,4.5452566,90.0
547,547,547,547,0.01,A,33.46888889,-116.95555556,6,20060907,20060907,6065.0,20060907,406.0,294.0,350.0,0.0,2.6444063,64.5
548,548,548,548,0.1,A,33.663519,-116.316892,6,20050426,20050426,6065.0,20050426,250.0,78.0,167.0,0.0,1.5631107,88.0
549,549,549,549,0.1,A,33.939219,-116.58885,6,20030908,20030908,6065.0,20030908,317.0,161.0,239.0,0.0,4.2444024,62.0
550,550,550,550,0.1,A,33.96865,-116.50145,6,19990603,19990603,6065.0,19990603,256.0,133.0,194.0,0.0,4.4311333,90.0
551,551,551,551,2.0,B,33.940917,-116.596494,6,20050426,20050426,6065.0,20050426,250.0,78.0,167.0,0.0,1.5631107,88.0
552,552,552,552,0.2,A,33.91065,-117.0595,6,20030909,20030909,6065.0,20030909,272.0,150.0,211.0,0.0,3.9364161,62.0
553,553,553,553,0.1,A,33.664431,-115.879211,6,19990531,19990531,6065.0,19990531,378.0,194.0,289.0,0.0,3.4662528,90.0
554,554,554,554,0.1,A,33.779461,-117.147669,6,20030911,20030911,6065.0,20030911,394.0,228.0,311.0,0.0,3.5182983999999995,62.0
555,555,555,555,0.1,A,33.490908,-114.887917,6,20070618,20070618,6065.0,20070618,406.0,294.0,350.0,0.0,2.5172985,67.077
556,556,556,556,0.3,A,33.607997,-114.9016,6,20050505,20050505,6065.0,20050505,217.0,133.0,178.0,10.0,3.6985075,125.0
557,557,557,557,0.1,A,33.80115,-116.954631,6,20070619,20070620,6065.0,20070619,406.0,294.0,350.0,0.0,2.78369,67.077
558,558,558,558,0.2,A,33.749261,-117.442019,6,20030902,20030902,6065.0,20030902,444.0,267.0,356.0,0.0,1.0648004,62.0
559,559,559,559,0.1,A,33.0,-116.0,6,20090801,20090801,6065.0,20090801,406.0,294.0,350.0,0.0,2.9705946,103.0
560,560,560,560,0.1,A,33.799356,-117.073625,6,20050512,20050512,6065.0,20050512,339.0,122.0,233.0,0.0,1.303609,93.5
561,561,561,561,0.1,A,33.548956,-115.941439,6,20071212,20071212,6065.0,20071212,406.0,294.0,350.0,0.0,3.710119,87.333
562,562,562,562,0.1,A,33.710692,-115.403353,6,20071211,20071211,6065.0,20071211,406.0,294.0,350.0,0.0,4.702389,87.333
563,563,563,563,0.1,A,33.749411,-117.459319,6,19990613,19990613,6065.0,19990613,428.0,222.0,328.0,0.0,1.5071131000000002,90.0
564,564,564,564,0.1,A,33.597783,-117.223828,6,20070619,20070619,6065.0,20070619,406.0,294.0,350.0,0.0,2.78369,67.077
565,565,565,565,0.1,A,34.026081,-117.498039,6,19990612,19990612,6065.0,19990612,394.0,206.0,300.0,0.0,2.371355,90.0
566,566,566,566,0.5,B,34.011639,-117.462469,6,19990611,19990611,6065.0,19990611,378.0,194.0,289.0,0.0,2.6801631,90.0
567,567,567,567,0.1,A,33.719806,-116.390758,6,20050511,20050511,6065.0,20050511,300.0,139.0,222.0,0.0,2.369579,93.5
568,568,568,568,0.1,A,33.547281,-115.9656,6,20030912,20030912,6065.0,20030912,394.0,206.0,300.0,0.0,0.8360009,62.0
569,569,569,569,0.4,A,33.655556,-117.291794,6,20070619,20070619,6065.0,20070619,406.0,294.0,350.0,0.0,2.78369,67.077
570,570,570,570,0.1,A,33.790003,-117.147694,6,20050510,20050510,6065.0,20050510,278.0,133.0,206.0,0.0,5.9359055,93.5
571,571,571,571,0.1,A,33.7003,-116.302678,6,20071211,20071211,6065.0,20071211,406.0,294.0,350.0,0.0,4.702389,87.333
572,572,572,572,0.1,A,33.964206,-116.496989,6,20050509,20050509,6065.0,20050509,322.0,161.0,244.0,0.0,4.6472483,125.0
573,573,573,573,0.1,A,33.939219,-116.58885,6,19990610,19990610,6065.0,19990610,361.0,183.0,272.0,0.0,3.8780012,90.0
574,574,574,574,0.01,A,33.62333333,-116.61583333,6,20060905,20060905,6065.0,20060905,406.0,294.0,350.0,0.0,1.8827934,64.5
575,575,575,575,0.1,A,33.57215,-116.686844,6,20071210,20071210,6065.0,20071210,406.0,294.0,350.0,0.0,4.011036,87.333
576,576,576,576,0.2,A,33.816564,-117.279881,6,20071209,20071209,6065.0,20071209,406.0,294.0,350.0,0.0,4.3658724,63.0
577,577,577,577,0.1,A,33.509989,-115.917042,6,20071207,20071207,6065.0,20071207,406.0,294.0,350.0,0.0,6.841121,63.0
578,578,578,578,0.1,A,33.463817,-117.000967,6,20071206,20071206,6065.0,20071206,406.0,294.0,350.0,0.0,3.3055112,63.0
579,579,579,579,0.5,B,34.011639,-117.462469,6,19990611,19990611,6065.0,19990611,378.0,194.0,289.0,0.0,2.6801631,90.0
580,580,580,580,0.1,A,33.579769,-116.937089,6,20030902,20030902,6065.0,20030902,444.0,267.0,356.0,0.0,1.0648004,62.0
581,581,581,581,0.1,A,33.672358,-116.310636,6,20071203,20071203,6065.0,20071203,406.0,294.0,350.0,0.0,2.8793864,63.0
582,582,582,582,0.1,A,33.604822,-117.224819,6,20071202,20071202,6065.0,20071202,406.0,294.0,350.0,0.0,0.57078093,63.0
583,583,583,583,0.2,A,33.70675,-117.2494,6,19990522,19990522,6065.0,19990522,311.0,172.0,244.0,3.0,2.1601164,108.667
584,584,584,584,0.2,A,33.707269,-115.370089,6,20030918,20030918,6065.0,20030918,344.0,128.0,239.0,0.0,2.842963,62.0
585,585,585,585,0.1,A,33.706889,-117.240611,6,20050415,20050415,6065.0,20050415,300.0,67.0,183.0,0.0,2.7847602000000005,136.0
586,586,586,586,0.5,B,33.925511,-116.675989,6,19990519,19990519,6065.0,19990519,367.0,178.0,272.0,0.0,4.330047599999999,108.667
587,587,587,587,0.1,A,33.554667,-116.718425,6,20071130,20071130,6065.0,20071130,406.0,294.0,350.0,0.0,3.1197023,63.0
588,588,588,588,0.6,B,33.997981,-116.693431,6,20050411,20050411,6065.0,20050411,267.0,56.0,161.0,0.0,0.31321105,136.0
589,589,589,589,0.8,B,33.925169,-117.0768,6,19990517,19990517,6065.0,19990517,356.0,172.0,267.0,0.0,1.0295671,108.667
590,590,590,590,0.1,A,33.96865,-116.50145,6,20050406,20050406,6065.0,20050406,317.0,94.0,206.0,0.0,2.4862185,136.0
591,591,591,591,0.1,A,33.8812,-116.501869,6,20050405,20050405,6065.0,20050405,294.0,78.0,189.0,0.0,1.7778931,136.0
592,592,592,592,0.1,A,33.793789,-117.2348,6,20050403,20050403,6065.0,20050403,300.0,67.0,183.0,0.0,3.522071,136.0
