FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE
0.1,A,35.133989,-119.457356,6,19990308,19990308,6029.0,19990308
2.0,B,35.154189,-119.431022,6,19990827,19990827,6029.0,19990827
1.0,B,35.102006,-118.494636,6,20060923,20060923,6029.0,20060923
0.1,A,35.443736,-119.629428,6,19990816,19990816,6029.0,19990816
0.3,B,35.128003,-119.470803,6,19990418,19990418,6029.0,19990418
0.1,A,35.657672,-118.431942,6,20060917,20060917,6029.0,20060917
0.1,A,35.64277778,-118.40722222,6,20090806,20090806,6029.0,20090806
0.3,B,35.207611,-119.575717,6,19990505,19990505,6029.0,19990505
0.1,A,35.134367,-119.458617,6,19990523,19990523,6029.0,19990523
0.1,A,35.065906,-119.406014,6,20060917,20060917,6029.0,20060917
0.1,A,35.615417,-119.752942,6,19990806,19990806,6029.0,19990806
8.0,B,35.530433,-119.081122,6,20060916,20060916,6029.0,20060916
2.0,B,35.128875,-119.456083,6,19990509,19990509,6029.0,19990509
9.3,B,35.57972222,-118.54388889,6,20060916,20060916,6029.0,20060916
8.1,A,35.052333,-118.358825,6,19990802,19990802,6029.0,19990802
0.3,B,35.546431,-119.068836,6,20060916,20060916,6029.0,20060916
0.1,A,34.92055556,-119.41138889,6,20071104,20071104,6029.0,20071104
0.25,A,35.55111111,-118.50833333,6,20090805,20090805,6029.0,20090805
1.0,B,35.199053,-119.581367,6,19990807,19990807,6029.0,19990807
0.5,B,35.243017,-118.589761,6,19990513,19990513,6029.0,19990513
0.1,A,35.644978,-119.743267,6,20060914,20060914,6029.0,20060914
0.1,A,35.222756,-119.569544,6,19990516,19990516,6029.0,19990516
26.0,C,35.10261,-119.50963,6,19990517,19990517,6029.0,19990517
0.2,A,35.608358,-118.477403,6,19990803,19990803,6029.0,19990803
0.3,B,34.90335,-118.923947,6,19990517,19990517,6029.0,19990517
0.7,B,35.59333333,-118.52888889,6,20071009,20071009,6029.0,20071009
140.0,C,35.099689,-119.525319,6,19990517,19990517,6029.0,19990517
2.0,B,35.5471,-119.086364,6,20060914,20060914,6029.0,20060914
2.0,B,35.025228,-119.338967,6,19990518,19990518,6029.0,19990518
0.1,A,34.869844,-118.158039,6,19990519,19990519,6029.0,19990519
0.3,B,35.135197,-119.457364,6,19990520,19990520,6029.0,19990520
3.0,B,35.10175,-119.46762,6,19990521,19990521,6029.0,19990521
15.0,C,35.202053,-119.406058,6,19990514,19990514,6029.0,19990514
0.30000000000000004,A,35.602189,-118.488292,6,19990807,19990807,6029.0,19990807
5.0,B,35.197206,-119.454253,6,19990429,19990429,6029.0,19990429
2.1,A,35.444628,-119.756325,6,19990816,19990816,6029.0,19990816
0.5,B,35.608097,-118.476867,6,19990815,19990815,6029.0,19990815
0.45,A,35.45222222,-118.65583333,6,20070703,20070703,6029.0,20070703
0.1,A,35.65944444,-118.47611111,6,20070702,20070702,6029.0,20070702
0.3,B,35.643767,-119.762147,6,19990730,19990730,6029.0,19990730
5.4,B,35.5483,-118.2154,6,19990813,19990813,6029.0,19990813
0.5,B,35.16275,-119.42145,6,20060923,20060923,6029.0,20060923
25.0,C,35.6533,-118.3172,6,20090710,20090710,6029.0,20090710
5.0,B,35.130939,-119.449825,6,19990811,19990811,6029.0,19990811
120.0,D,35.289028,-119.601097,6,19990424,19990424,6029.0,19990424
0.1,A,35.112986,-118.23555,6,20060808,20060808,6029.0,20060808
3.0,B,35.365103,-119.651833,6,19990807,19990807,6029.0,19990807
0.1,A,35.160642,-119.50635,6,19990429,19990429,6029.0,19990429
0.3,B,35.587906,-118.491825,6,19990808,19990808,6029.0,19990808
0.1,A,35.202844,-119.581833,6,19990809,19990809,6029.0,19990809
0.3,B,35.63817,-115.95071,6,19990523,19990524,6029.0,19990523
1.0,B,35.722564,-120.191794,6,20040531,20040531,6029.0,20040531
0.2,A,34.83805556,-119.07472222,6,20090811,20090811,6029.0,20090811
2.0,B,35.258069,-119.581564,6,19990427,19990427,6029.0,19990427
0.3,B,35.323161,-119.620081,6,19990523,19990523,6029.0,19990523
3.3,B,35.40166667,-118.50388889,6,20060808,20060808,6029.0,20060808
0.1,A,34.866175,-118.231292,6,19990810,19990810,6029.0,19990810
0.3,B,35.302042,-119.620739,6,19990426,19990426,6029.0,19990426
0.3,B,35.243619,-118.589533,6,19990425,19990425,6029.0,19990425
0.1,A,35.644406,-118.366019,6,20060808,20060808,6029.0,20060808
0.1,A,35.632367,-117.774333,6,20060921,20060921,6029.0,20060921
0.5,B,35.247456,-119.311433,6,20060718,20060718,6029.0,20060718
0.2,A,35.061836,-119.402764,6,19990908,19990908,6029.0,19990908
2.0,B,35.130619,-119.454867,6,19991122,19991122,6029.0,19991122
0.25,A,35.66333333,-118.605,6,20061018,20061018,6029.0,20061018
94.0,C,35.62333333,-118.67472222,6,20090603,20090603,6029.0,20090603
0.2,A,35.052239,-119.411556,6,19991120,19991120,6029.0,19991120
0.1,A,35.301339,-119.622194,6,19981024,19981024,6029.0,19981024
0.5,B,35.162114,-119.524356,6,19991118,19991118,6029.0,19991118
0.1,A,35.213156,-119.56375,6,19991114,19991114,6029.0,19991114
0.1,A,35.009939,-119.034053,6,19991112,19991112,6029.0,19991112
10.0,C,35.143964,-119.369164,6,19990721,19990721,6029.0,19990721
0.1,A,34.894867,-118.945847,6,20031223,20031223,6029.0,20031223
0.1,A,35.1813,-119.455525,6,19991108,19991108,6029.0,19991108
0.1,A,34.87361111,-119.1875,6,20060726,20060727,6029.0,20060726
2.0,B,35.197303,-119.541433,6,19981030,19981030,6029.0,19981030
0.1,A,35.373067,-119.645286,6,19991105,19991105,6029.0,19991105
1.0,B,35.1443,-119.491681,6,19981023,19981023,6029.0,19981023
1.0,B,35.377958,-119.649061,6,19991105,19991105,6029.0,19991105
2.8,B,35.77555556,-118.24527778,6,20061016,20061018,6029.0,20061016
1.0,B,35.037161,-119.367578,6,19981101,19981101,6029.0,19981101
0.1,A,35.215269,-119.596383,6,19991031,19991031,6029.0,19991031
0.2,A,35.3016,-117.7442,6,20041003,20041003,6029.0,20041003
0.25,A,35.48527778,-118.57833333,6,20061015,20061205,6029.0,20061015
100.0,D,35.659997,-119.774661,6,20060728,20060728,6029.0,20060728
0.1,A,35.322275,-118.384183,6,19981102,19981102,6029.0,19981102
0.2,A,35.1665,-119.453814,6,20060728,20060728,6029.0,20060728
0.1,A,35.185436,-119.568289,6,19991025,19991025,6029.0,19991025
0.2,A,35.447542,-118.900144,6,20060729,20060729,6029.0,20060729
0.01,A,37.45194444,-118.31583333,6,20061014,20061014,6029.0,20061014
0.1,A,35.677711,-118.472217,6,20040131,20040131,6029.0,20040131
0.25,A,35.49416667,-118.62833333,6,20061014,20061014,6029.0,20061014
1.0,B,35.375733,-119.6469,6,19991105,19991105,6029.0,19991105
30.0,C,35.227144,-119.569761,6,19991020,19991020,6029.0,19991020
0.3,B,35.157436,-119.419914,6,19991124,19991124,6029.0,19991124
1.0,B,35.144589,-119.491681,6,19981022,19981022,6029.0,19981022
0.1,A,35.505775,-118.521306,6,19991224,19991224,6029.0,19991224
2.0,B,35.154828,-119.402497,6,19990715,19990715,6029.0,19990715
2.1,B,35.71,-118.45,6,20061023,20061023,6029.0,20061023
1.0,B,35.218925,-119.509875,6,19981017,19981017,6029.0,19981017
1.0,B,35.193242,-119.450608,6,19991218,19991218,6029.0,19991218
0.1,A,35.219917,-119.613656,6,19991216,19991216,6029.0,19991216
0.30000000000000004,A,35.607669,-118.487525,6,19991214,19991214,6029.0,19991214
0.3,B,35.145347,-119.499189,6,19981018,19981018,6029.0,19981018
0.5,B,35.285153,-119.619125,6,19991214,19991214,6029.0,19991214
4.0,B,35.712525,-120.168128,6,19981018,19981018,6029.0,19981018
0.4,B,35.47944444,-118.52694444,6,20061022,20061022,6029.0,20061022
0.2,A,35.220075,-119.379772,6,20060726,20060726,6029.0,20060726
37.5,C,35.249597,-118.599036,6,20060725,20060725,6029.0,20060725
10.0,C,35.248211,-119.601572,6,19991206,19991206,6029.0,19991206
1.5,B,35.657947,-119.770839,6,19981018,19981018,6029.0,19981018
6.0,B,35.053322,-119.360172,6,19981019,19981019,6029.0,19981019
5.0,B,35.166447,-119.41215,6,19991205,19991205,6029.0,19991205
0.1,A,34.912703,-118.923411,6,19991204,19991204,6029.0,19991204
2.0,B,35.713375,-120.167608,6,19981019,19981019,6029.0,19981019
0.1,A,35.657594,-118.431086,6,20060726,20060726,6029.0,20060726
5.0,B,35.160019,-119.456042,6,19981020,19981020,6029.0,19981020
0.1,A,35.631153,-118.468622,6,19991126,19991126,6029.0,19991126
0.1,A,35.612722,-118.488981,6,20060813,20060813,6029.0,20060813
1.0,B,35.159533,-119.4565,6,19990719,19990719,6029.0,19990719
0.1,A,35.592317,-118.495469,6,20040614,20040614,6029.0,20040614
0.2,A,35.71865,-120.178619,6,20060813,20060813,6029.0,20060813
1.0,B,35.73277778,-118.57083333,6,20090603,20090607,6029.0,20090603
35.0,C,35.088031,-118.673022,6,19991020,19991020,6029.0,19991020
0.1,A,35.46583333,-118.36111111,6,20061014,20061014,6029.0,20061014
3.0,B,35.038042,-119.316194,6,19981110,19981110,6029.0,19981110
5.0,B,35.1931,-119.456011,6,19990922,19990922,6029.0,19990922
0.1,A,35.289942,-119.672081,6,19990101,19990101,6029.0,19990101
1.0,B,35.492417,-119.039631,6,20040917,20040917,6029.0,20040917
0.1,A,34.909147,-118.924208,6,20060813,20060813,6029.0,20060813
0.1,A,35.63592,-117.97381,6,20090619,20090619,6029.0,20090619
4.3,B,35.132464,-119.504022,6,19990921,19990921,6029.0,19990921
0.1,A,35.6203,-117.5853,6,20090619,20090619,6029.0,20090619
2.3,B,35.26745,-118.584408,6,19990918,19990918,6029.0,19990918
0.1,A,35.040931,-119.365908,6,20040501,20040501,6029.0,20040501
2.0,B,35.134233,-119.488611,6,19990918,19990918,6029.0,19990918
0.1,A,35.7725,-118.44111111,6,20061008,20061008,6029.0,20061008
0.5,B,35.220561,-119.570042,6,19981213,19981213,6029.0,19981213
0.2,A,35.075589,-118.484158,6,20040317,20040317,6029.0,20040317
0.1,A,35.132633,-119.469108,6,20060806,20060806,6029.0,20060806
1.0,B,35.604608,-118.491753,6,19990104,19990104,6029.0,19990104
1.0,B,35.179189,-119.445514,6,19990914,19990914,6029.0,19990914
10.0,C,35.536189,-119.084114,6,20040608,20040608,6029.0,20040608
0.1,A,35.637503,-118.368053,6,20040318,20040318,6029.0,20040318
0.5,B,35.70916667,-118.45472222,6,20070628,20070628,6029.0,20070628
12.0,C,35.75055556,-118.56888889,6,20090624,20090624,6029.0,20090624
0.1,A,35.4258,-118.0176,6,20061004,20061004,6029.0,20061004
0.1,A,35.184364,-119.549058,6,19990725,19990725,6029.0,19990725
0.1,A,35.636736,-118.401461,6,20040825,20040825,6029.0,20040825
0.1,A,35.55055556,-118.60138889,6,20090625,20090625,6029.0,20090625
0.1,A,35.277606,-118.597339,6,19990114,19990114,6029.0,19990114
0.1,A,35.002175,-119.403281,6,20040912,20040912,6029.0,20040912
1.0,B,35.60915,-118.472817,6,19990909,19990909,6029.0,19990909
2346.0,F,35.5358,-118.7853,6,20060805,20060808,6029.0,20060805
2.0,B,35.269706,-119.613272,6,20060804,20060804,6029.0,20060804
20.0,C,35.165381,-119.4025,6,19990924,19990924,6029.0,19990924
5.0,B,35.132239,-119.469122,6,20060804,20060804,6029.0,20060804
0.1,A,35.449222,-118.921778,6,20040210,20040210,6029.0,20040210
0.1,A,35.117881,-119.456131,6,19991018,19991018,6029.0,19991018
0.3,B,35.2261,-118.05,6,20070708,20070708,6029.0,20070708
0.1,A,35.76055556,-118.55472222,6,20061014,20061014,6029.0,20061014
49.0,C,35.2602,-118.234,6,19991015,19991016,6029.0,19991015
0.1,A,35.47611111,-118.31583333,6,20061014,20061014,6029.0,20061014
2.1,A,34.995547,-118.156094,6,20060731,20060731,6029.0,20060731
0.3,B,35.185828,-119.566583,6,19991014,19991014,6029.0,19991014
4.0,B,34.908892,-118.925317,6,20060731,20060731,6029.0,20060731
0.1,A,35.217206,-119.579564,6,19991010,19991010,6029.0,19991010
6.5,B,35.243611,-119.597767,6,20060801,20060801,6029.0,20060801
0.1,A,35.463389,-119.002803,6,20040824,20040824,6029.0,20040824
0.1,A,35.149181,-119.462928,6,20040920,20040920,6029.0,20040920
2.0,B,35.18885,-119.385631,6,19981121,19981121,6029.0,19981121
0.1,A,35.245208,-119.595267,6,20040920,20040920,6029.0,20040920
0.1,A,34.840256,-118.589753,6,19990721,19990721,6029.0,19990721
0.1,A,35.229869,-119.576889,6,20040919,20040919,6029.0,20040919
0.3,B,35.227708,-119.615808,6,19990927,19990927,6029.0,19990927
50.0,C,35.227458,-119.664053,6,19990929,19990929,6029.0,19990929
0.25,A,35.49305556,-118.70138889,6,20061011,20061011,6029.0,20061011
0.1,A,35.6969,-118.4929,6,19990929,19990929,6029.0,19990929
0.1,A,35.6322,-117.9678,6,20060806,20060806,6029.0,20060806
0.1,A,35.162681,-119.467097,6,19990929,19990929,6029.0,19990929
0.1,A,35.187006,-119.447922,6,20060802,20060802,6029.0,20060802
0.2,A,35.48166667,-118.58388889,6,20061013,20061013,6029.0,20061013
320.1,A,35.184558,-119.455133,6,20060802,20060802,6029.0,20060802
5.0,B,35.012142,-118.34065,6,20040611,20040611,6029.0,20040611
0.1,A,35.118619,-118.210714,6,19990930,19990930,6029.0,19990930
0.1,A,35.581761,-118.456278,6,20030917,20030917,6029.0,20030917
0.1,A,35.609081,-118.477233,6,19990803,19990803,6029.0,19990803
0.1,A,35.6525,-118.42722222,6,20070624,20070624,6029.0,20070624
0.1,A,35.179536,-119.452069,6,20001130,20001130,6029.0,20001130
225.0,D,35.66222222,-118.12611111,6,20060627,20060706,6029.0,20060627
2.0,B,34.898903,-118.922917,6,19980719,19980719,6029.0,19980719
0.1,A,34.872083,-118.229317,6,20060704,20060704,6029.0,20060704
0.1,A,35.154692,-119.199072,6,20050509,20050509,6029.0,20050509
0.1,A,35.135111,-119.471983,6,20001125,20001125,6029.0,20001125
0.6,B,35.597689,-118.490678,6,20060704,20060704,6029.0,20060704
0.25,A,35.53166667,-118.64777778,6,20070306,20070506,6029.0,20070306
0.1,A,35.131133,-119.453214,6,20001108,20001108,6029.0,20001108
0.1,A,35.701617,-118.506514,6,19980719,19980719,6029.0,19980719
0.4,B,35.58722222,-118.50111111,6,20070925,20070925,6029.0,20070925
0.1,A,35.648253,-118.306269,6,20050508,20050508,6029.0,20050508
2.0,B,35.190033,-119.570456,6,20001030,20001030,6029.0,20001030
0.1,A,35.727894,-118.156958,6,20030903,20030903,6029.0,20030903
1.0,B,35.002056,-117.642606,6,20060705,20060705,6029.0,20060705
0.1,A,35.769572,-118.086319,6,20030903,20030903,6029.0,20030903
15.0,C,35.14,-119.37,6,20060705,20060705,6029.0,20060705
5.1,A,35.117628,-119.478144,6,19980615,19980615,6029.0,19980615
1.0,B,35.477769,-118.994167,6,20040721,20040721,6029.0,20040721
0.1,A,35.130603,-119.474356,6,20001021,20001021,6029.0,20001021
0.1,A,34.81944444,-118.95055556,6,20060704,20060704,6029.0,20060704
0.1,A,35.134294,-119.454997,6,20001201,20001201,6029.0,20001201
1.1,B,35.050944,-118.427836,6,20001203,20001203,6029.0,20001203
0.1,A,35.667475,-118.286278,6,20050529,20050529,6029.0,20050529
0.5,B,35.202661,-119.582139,6,20010606,20010606,6029.0,20010606
0.3,B,35.113008,-119.477361,6,20010105,20010105,6029.0,20010105
0.1,A,35.628647,-118.336028,6,20050529,20050529,6029.0,20050529
1.0,B,35.307153,-118.426325,6,19980717,19980717,6029.0,19980717
6.0,B,35.175683,-118.085431,6,19980718,19980718,6029.0,19980718
0.1,A,35.1053,-118.491064,6,20010104,20010104,6029.0,20010104
0.1,A,35.134,-119.456333,6,20010103,20010103,6029.0,20010103
0.3,B,35.155161,-119.452253,6,19980617,19980617,6029.0,19980617
0.5,B,35.160767,-119.461378,6,20050511,20050511,6029.0,20050511
3.0,B,35.453781,-118.907986,6,20050529,20050529,6029.0,20050529
1.0,B,35.260797,-118.593689,6,19980617,19980617,6029.0,19980617
46.0,C,35.52611111,-118.66388889,6,20060703,20060704,6029.0,20060703
0.1,A,35.238489,-119.589161,6,20050511,20050511,6029.0,20050511
1.0,B,35.215739,-119.382953,6,20001215,20001215,6029.0,20001215
3.0,B,35.185531,-119.559219,6,20010608,20010608,6029.0,20010608
2.6,B,35.552025,-118.549983,6,20060901,20060901,6029.0,20060901
20.0,C,35.060011,-118.2839,6,19980615,19980615,6029.0,19980615
3.0,B,35.199353,-119.506103,6,20001214,20001214,6029.0,20001214
1.0,B,35.231386,-119.583628,6,20001213,20001213,6029.0,20001213
0.1,A,35.33842,-118.04183,6,20081012,20081012,6029.0,20081012
1.0,B,35.4746,-119.014931,6,20040814,20040814,6029.0,20040814
0.1,A,35.754583,-118.422017,6,20010608,20010608,6029.0,20010608
1.0,B,35.108853,-118.191475,6,19980614,19980614,6029.0,19980614
0.1,A,35.337119,-119.653139,6,20050512,20050512,6029.0,20050512
5.0,B,35.143675,-119.508739,6,19980614,19980614,6029.0,19980614
0.1,A,35.186947,-119.449536,6,20001020,20001020,6029.0,20001020
0.1,A,35.046219,-119.404692,6,20040815,20040815,6029.0,20040815
0.5,B,35.107103,-119.4344,6,20040702,20040702,6029.0,20040702
0.3,B,35.230133,-119.568283,6,19990607,19990607,6029.0,19990607
1.0,B,35.189817,-119.566075,6,19980609,19980609,6029.0,19980609
15.0,C,35.275847,-119.34695,6,19980724,19980724,6029.0,19980724
0.1,A,35.161825,-119.503178,6,19980608,19980608,6029.0,19980608
0.5,B,35.628811,-119.7519,6,19980724,19980724,6029.0,19980724
0.1,A,35.386714,-118.422172,6,20000923,20000923,6029.0,20000923
0.1,A,35.137064,-119.453744,6,19980608,19980608,6029.0,19980608
1.0,B,35.16755,-119.410075,6,19980725,19980725,6029.0,19980725
0.5,B,35.140853,-119.486878,6,19980722,19980722,6029.0,19980722
0.1,A,35.2031,-118.0772,6,20060828,20060828,6029.0,20060828
0.1,A,35.135969,-119.458564,6,20000919,20000919,6029.0,20000919
8.0,B,35.132011,-119.508844,6,20000918,20000918,6029.0,20000918
0.1,A,35.245719,-119.592742,6,19980605,19980605,6029.0,19980605
0.1,A,35.190472,-119.569019,6,19980604,19980604,6029.0,19980604
1.0,B,35.615622,-119.725003,6,19980725,19980725,6029.0,19980725
0.3,B,35.147736,-119.522011,6,20000917,20000917,6029.0,20000917
0.1,A,35.166894,-119.522378,6,20000916,20000916,6029.0,20000916
20.0,C,35.177583,-119.430025,6,19990621,19990621,6029.0,19990621
0.1,A,35.610806,-118.470617,6,19980726,19980726,6029.0,19980726
1.0,B,35.525475,-119.080825,6,20050504,20050504,6029.0,20050504
0.3,B,35.25675,-119.650033,6,19980725,19980725,6029.0,19980725
0.3,B,35.4433,-117.6767,6,20070420,20070420,6029.0,20070420
1.5,B,35.4216,-118.0879,6,20040814,20040814,6029.0,20040814
0.2,A,35.396494,-118.412611,6,20060829,20060829,6029.0,20060829
15.1,A,35.599731,-117.688578,6,20060705,20060705,6029.0,20060705
65.0,C,35.62954,-118.40959,6,19990612,19990612,6029.0,19990612
1.0,B,35.263289,-119.606697,6,20060905,20060905,6029.0,20060905
5.0,B,35.049031,-118.344292,6,19980720,19980720,6029.0,19980720
0.3,B,35.143394,-119.507403,6,19980614,19980614,6029.0,19980614
0.1,A,35.151333,-119.466436,6,20001018,20001018,6029.0,20001018
5.6,B,35.641342,-120.034061,6,20060705,20060705,6029.0,20060705
1.0,B,34.959706,-118.444592,6,20040814,20040814,6029.0,20040814
0.1,A,35.208861,-119.409678,6,20060705,20060705,6029.0,20060705
1.0,B,35.124219,-119.471747,6,20010612,20010612,6029.0,20010612
0.1,A,35.597689,-118.490678,6,20060705,20060705,6029.0,20060705
0.1,A,35.45444444,-118.77916667,6,20070727,20070727,6029.0,20070727
2.0,B,35.247197,-119.596458,6,20001010,20001010,6029.0,20001010
0.3,B,35.265122,-118.242964,6,20090930,20090930,6029.0,20090930
15.0,C,35.257706,-119.577881,6,20001010,20001010,6029.0,20001010
0.2,A,35.13185,-119.456197,6,20060627,20060627,6029.0,20060627
0.1,A,34.897517,-118.920533,6,20040721,20040721,6029.0,20040721
0.1,A,35.134519,-119.458436,6,20001005,20001005,6029.0,20001005
1.5,B,35.059558,-119.402642,6,20060706,20060706,6029.0,20060706
0.1,A,35.265406,-119.311833,6,19980612,19980612,6029.0,19980612
0.1,A,35.72472222,-118.52027778,6,20090929,20090929,6029.0,20090929
0.1,A,35.246394,-119.595733,6,20000930,20000930,6029.0,20000930
0.1,A,34.908758,-118.165297,6,20001020,20001020,6029.0,20001020
0.5,B,35.616792,-118.488856,6,20010115,20010115,6029.0,20010115
0.1,A,35.134994,-119.456111,6,19980618,19980618,6029.0,19980618
0.3,B,35.713292,-118.458794,6,20010115,20010115,6029.0,20010115
0.1,A,35.13715,-119.474425,6,20010520,20010520,6029.0,20010520
0.1,A,35.346956,-119.600392,6,19980705,19980705,6029.0,19980705
0.5,B,35.530019,-119.082381,6,20060901,20060901,6029.0,20060901
0.3,B,35.462344,-119.024383,6,20010519,20010519,6029.0,20010519
0.1,A,35.176483,-119.532008,6,20010530,20010530,6029.0,20010530
1.5,B,35.245792,-118.584186,6,20010531,20010531,6029.0,20010531
0.1,A,35.7044,-117.7044,6,20070406,20070407,6029.0,20070406
200.0,D,35.298936,-119.644628,6,19990611,19990611,6029.0,19990611
901.0,E,35.6497,-117.9878,6,20070406,20070408,6029.0,20070406
6.0,B,35.054439,-119.399653,6,19980628,19980628,6029.0,19980628
0.2,A,35.623394,-118.411367,6,20040517,20040517,6029.0,20040517
0.3,B,35.132219,-119.471372,6,20010514,20010514,6029.0,20010514
0.2,A,35.616442,-117.714508,6,20050521,20050521,6029.0,20050521
0.3,B,35.529156,-119.080644,6,20010511,20010511,6029.0,20010511
20.0,C,35.171972,-119.437089,6,19980707,19980707,6029.0,19980707
0.3,B,35.060183,-119.381447,6,20010510,20010510,6029.0,20010510
40.0,C,34.991878,-118.154939,6,20050521,20050521,6029.0,20050521
0.3,B,35.030472,-119.340961,6,20010508,20010508,6029.0,20010508
0.1,A,35.135731,-119.472786,6,20040704,20040704,6029.0,20040704
65.0,C,35.0497,-119.3948,6,20010508,20010508,6029.0,20010508
0.3,B,35.190703,-119.568694,6,20010507,20010507,6029.0,20010507
15.0,C,35.529881,-119.095253,6,20050521,20050521,6029.0,20050521
0.1,A,34.900381,-118.922669,6,19980707,19980707,6029.0,19980707
0.3,B,35.455194,-118.872619,6,20010529,20010529,6029.0,20010529
0.1,A,34.890917,-118.246736,6,19990611,19990611,6029.0,19990611
5.0,B,35.483117,-119.009806,6,20040704,20040704,6029.0,20040704
5.0,B,35.164506,-119.384994,6,19980701,19980701,6029.0,19980701
0.1,A,35.762297,-118.421497,6,20050526,20050526,6029.0,20050526
1.1,B,35.723339,-120.188508,6,20060901,20060901,6029.0,20060901
40.0,C,34.863686,-118.225919,6,20050525,20050525,6029.0,20050525
0.1,A,35.702039,-118.459733,6,20010528,20010528,6029.0,20010528
0.5,B,35.115075,-118.203317,6,20050524,20050524,6029.0,20050524
0.4,A,35.300425,-119.629656,6,19980702,19980702,6029.0,19980702
0.01,A,35.64555556,-118.45972222,6,20070528,20070528,6029.0,20070528
0.3,B,35.8211,-118.0006,6,20030826,20030826,6029.0,20030826
0.3,B,35.135381,-119.50495,6,19980703,19980703,6029.0,19980703
0.1,A,35.245253,-118.592533,6,20060901,20060901,6029.0,20060901
10.0,C,35.2381,-119.449217,6,19980630,19980630,6029.0,19980630
1.0,B,34.82027778,-119.985,6,20070802,20070802,6029.0,20070802
0.1,A,35.274683,-119.613425,6,19980704,19980704,6029.0,19980704
16.8,C,35.711467,-120.167153,6,20050524,20050524,6029.0,20050524
0.1,A,35.061897,-119.401719,6,19980704,19980704,6029.0,19980704
0.1,A,35.735,-117.933,6,20060628,20060629,6029.0,20060628
2.0,B,35.775425,-120.149317,6,20040704,20040704,6029.0,20040704
150.0,D,35.48444444,-118.78305556,6,20070801,20070801,6029.0,20070801
0.1,A,34.82111111,-118.97166667,6,20080923,20080923,6029.0,20080923
70.5,C,35.5364,-117.7664,6,20060628,20060629,6029.0,20060628
6.0,B,35.092286,-119.375539,6,19980627,19980627,6029.0,19980627
0.1,A,35.154717,-119.447689,6,19980624,19980624,6029.0,19980624
100.0,D,35.724636,-120.030006,6,19980707,19980707,6029.0,19980707
0.1,A,35.302136,-118.273414,6,20050521,20050521,6029.0,20050521
1.0,B,35.223717,-119.382381,6,20050528,20050528,6029.0,20050528
75.0,C,35.024169,-119.286119,6,19980621,19980621,6029.0,19980621
3.0,B,35.307739,-118.425769,6,19980715,19980715,6029.0,19980715
0.1,A,35.64415,-118.478783,6,20010328,20010328,6029.0,20010328
1.1,B,35.726528,-120.016603,6,19980715,19980715,6029.0,19980715
0.1,A,35.614578,-118.470139,6,20050519,20050519,6029.0,20050519
1.0,B,35.726528,-120.01215,6,19980715,19980715,6029.0,19980715
5.0,B,35.310214,-119.624319,6,20050519,20050519,6029.0,20050519
17.0,C,35.35425,-119.51969,6,19990612,19990612,6029.0,19990612
19.6,C,35.530047,-119.086206,6,20050514,20050514,6029.0,20050514
0.1,A,35.304186,-119.584639,6,19990608,19990608,6029.0,19990608
0.1,A,35.244636,-119.592431,6,20060718,20060718,6029.0,20060718
43.0,C,34.936292,-118.231136,6,20050529,20050529,6029.0,20050529
4200.0,F,35.7625,-118.4,6,20070729,20070802,6029.0,20070729
0.1,A,35.155731,-119.49365,6,20050513,20050513,6029.0,20050513
0.1,A,35.433367,-117.671717,6,20060702,20060702,6029.0,20060702
0.3,B,35.336347,-119.658258,6,19980619,19980619,6029.0,19980619
0.1,A,35.293172,-119.600306,6,20010201,20010201,6029.0,20010201
0.1,A,35.390161,-117.813117,6,20060702,20060702,6029.0,20060702
0.1,A,35.232506,-119.618467,6,19980716,19980716,6029.0,19980716
8.0,B,35.257864,-118.595189,6,19980619,19980619,6029.0,19980619
1.5,B,35.4688,-117.6542,6,20060702,20060702,6029.0,20060702
0.1,A,35.227533,-119.567081,6,19990608,19990608,6029.0,19990608
0.1,A,35.77833333,-118.54555556,6,20080930,20080930,6029.0,20080930
88.0,C,35.65361111,-118.43583333,6,20070623,20070623,6029.0,20070623
7.0,B,35.170831,-119.50945,6,19990612,19990612,6029.0,19990612
0.1,A,35.198053,-118.067214,6,20050519,20050519,6029.0,20050519
1.0,B,35.484092,-119.044881,6,20050521,20050521,6029.0,20050521
0.1,A,35.258981,-119.5827,6,20060630,20060630,6029.0,20060630
0.1,A,35.315114,-119.632489,6,19980708,19980708,6029.0,19980708
1.0,B,35.081586,-119.441858,6,19980624,19980624,6029.0,19980624
0.2,A,35.773131,-120.177375,6,20030824,20030824,6029.0,20030824
5.0,B,35.1016,-119.363656,6,19980709,19980709,6029.0,19980709
1.3,B,35.120589,-119.454875,6,19980710,19980710,6029.0,19980710
0.1,A,35.154592,-119.447172,6,19980624,19980624,6029.0,19980624
0.1,A,35.635694,-118.331947,6,20050520,20050520,6029.0,20050520
70.0,C,35.385769,-119.736225,6,19980710,19980710,6029.0,19980710
0.1,A,34.909717,-118.922933,6,19990620,19990620,6029.0,19990620
0.5,B,35.602728,-118.470758,6,20010421,20010421,6029.0,20010421
3.0,B,35.388475,-119.753436,6,19990620,19990620,6029.0,19990620
0.1,A,35.228964,-119.582861,6,20060831,20060831,6029.0,20060831
1.9,B,35.39578,-118.251,6,20080929,20080930,6029.0,20080929
0.1,A,35.69722222,-118.45833333,6,20070729,20070729,6029.0,20070729
