,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
578,578,578,6387,2.0,B,40.86656,-120.3844,6,19990727,19990727,6035.0,19990727,250,83,173,0,2.7946615,103.0
579,579,579,6388,0.1,A,40.546781,-120.651069,6,19990806,19990806,6035.0,19990806,178,56,117,104,2.7297132,103.0
580,580,580,6389,1.0,B,41.1775,-120.3919,6,20051016,20051016,6035.0,20051016,165,-23,67,0,3.3165104,109.0
581,581,581,6390,0.3,B,40.357661,-120.559469,6,20040831,20040831,6035.0,20040831,240,79,153,0,2.4300163,147.0
582,582,582,6391,0.1,A,41.001869,-121.152239,6,20020601,20020601,6035.0,20020601,124,8,63,0,2.703519,222.0
583,583,583,6392,4.0,B,39.97823,-120.02771,6,19990822,19990822,6035.0,19990822,248,60,147,0,2.5955694,154.0
584,584,584,6393,0.1,A,40.0749,-120.1477,6,20020530,20020530,6035.0,20020530,259,65,161,0,1.871075,222.0
585,585,585,6394,7700.200000000001,G,40.55989,-120.6444,6,19990823,19990828,6035.0,19990823,311,106,211,3,1.6130155000000002,154.0
586,586,586,6395,0.3,B,40.459656,-120.614928,6,20070705,20070705,6035.0,20070705,314,192,248,0,1.9980938,118.0
587,587,587,6396,0.5,A,41.131811,-121.26725,6,19990823,19990823,6035.0,19990823,311,106,211,3,1.6130155000000002,154.0
588,588,588,6397,2.0,B,40.9808,-120.4975,6,20070705,20070705,6035.0,20070705,314,192,248,0,1.9980938,118.0
589,589,589,6398,0.1,A,40.6367,-120.2694,6,20080629,20080630,6035.0,20080629,309,96,198,0,2.2627642000000003,221.0
590,590,590,6399,0.1,A,40.853589,-121.103031,6,19990823,19990823,6035.0,19990823,311,106,211,3,1.6130155000000002,154.0
591,591,591,6400,0.1,A,40.387569,-120.710531,6,20020527,20020527,6035.0,20020527,186,52,116,0,2.8392384,222.0
592,592,592,6401,1.2,B,40.3433,-120.1722,6,20080629,20080630,6035.0,20080629,309,96,198,0,2.2627642000000003,221.0
593,593,593,6402,0.2,A,41.05821,-121.17109,6,19990823,19990823,6035.0,19990823,311,106,211,3,1.6130155000000002,154.0
594,594,594,6403,0.2,A,40.839011,-121.102969,6,20020602,20020602,6035.0,20020602,142,-5,55,0,2.4266837000000003,159.0
595,595,595,6404,0.2,A,40.421139,-120.650489,6,20050630,20050630,6035.0,20050630,238,51,137,0,0.3014992,141.0
596,596,596,6405,0.1,A,40.70656,-120.30939,6,19990814,19990814,6035.0,19990814,179,-8,93,0,2.5471966,154.0
597,597,597,6406,0.1,A,40.8211,-120.0747,6,20070830,20070901,6035.0,20070830,248,90,152,51,2.6800296,136.0
598,598,598,6407,0.1,A,40.401181,-120.521811,6,20020609,20020609,6035.0,20020609,120,-25,53,0,4.7840767,159.0
599,599,599,6408,0.1,A,41.002189,-121.13315,6,19990807,19990807,6035.0,19990807,211,44,128,0,3.3810718,103.0
600,600,600,6409,1.3000000000000005,A,41.000711,-120.731339,6,19990810,19990810,6035.0,19990810,233,83,161,124,2.9004402,103.0
601,601,601,6410,0.1,A,40.364897,-120.444033,6,20051021,20051021,6035.0,20051021,184,17,97,0,2.0147908,109.0
602,602,602,6411,0.1,A,41.04323,-120.61773,6,19990810,19990811,6035.0,19990810,233,83,161,124,2.9004402,103.0
603,603,603,6412,0.1,A,39.8771,-120.0652,6,19990806,19990806,6035.0,19990806,178,56,117,104,2.7297132,103.0
604,604,604,6413,5.199999999999999,B,40.95655,-120.92275,6,19990810,19990810,6035.0,19990810,233,83,161,124,2.9004402,103.0
605,605,605,6414,0.1,A,40.4149,-120.7794,6,20020606,20020606,6035.0,20020606,283,33,161,0,3.5012693,159.0
606,606,606,6415,0.1,A,40.7882,-120.3555,6,20011024,20011024,6035.0,20011024,94,-93,-5,0,2.0911682000000003,78.0
607,607,607,6416,0.1,A,40.94156,-120.88441,6,19990810,19990810,6035.0,19990810,233,83,161,124,2.9004402,103.0
608,608,608,6417,0.1,A,41.0577,-120.61815,6,19990811,19990811,6035.0,19990811,180,65,109,0,2.9822164,154.0
609,609,609,6418,1.0,B,40.970881,-120.845669,6,19990812,19990812,6035.0,19990812,213,12,115,0,1.1236109,154.0
610,610,610,6419,0.1,A,40.8833,-120.2506,6,20051029,20051029,6035.0,20051029,72,-34,30,0,0.7805754,109.0
611,611,611,6420,0.1,A,40.94155,-120.92274,6,19990810,19990810,6035.0,19990810,233,83,161,124,2.9004402,103.0
612,612,612,6421,0.1,A,40.372081,-120.502981,6,20040826,20040826,6035.0,20040826,118,14,48,0,3.4321423,147.0
613,613,613,6422,0.1,A,40.547011,-120.758339,6,20040430,20040430,6035.0,20040430,165,-31,55,0,0.92650795,202.0
614,614,614,6423,0.1,A,39.7335,-120.0427,6,20020620,20020620,6035.0,20020620,244,106,159,0,1.5489583,94.0
615,615,615,6424,0.1,A,40.6182,-120.5344,6,20020713,20020718,6035.0,20020713,300,93,209,0,3.301518,141.0
616,616,616,6425,1.7000000000000002,B,40.0947,-120.0178,6,20090731,20090804,6035.0,20090731,265,110,179,0,0.47433683,109.0
617,617,617,6426,0.1,A,40.7032,-120.3294,6,20040814,20040814,6035.0,20040814,295,130,214,0,2.9589493,147.0
618,618,618,6427,8.799999999999999,B,40.6094,-120.5147,6,20090731,20090803,6035.0,20090731,265,110,179,0,0.47433683,109.0
619,619,619,6428,0.1,A,40.0649,-120.0669,6,20040814,20040814,6035.0,20040814,295,130,214,0,2.9589493,147.0
620,620,620,6429,1.0,A,39.8138,-120.3738,6,20020712,20020712,6035.0,20020712,334,138,233,0,2.2621417,141.0
621,621,621,6430,0.35,A,40.95333333,-121.80083333,6,20090731,20090731,6035.0,20090731,265,110,179,0,0.47433683,109.0
622,622,622,6431,70.6,C,40.6077,-120.5071,6,20020712,20020715,6035.0,20020712,334,138,233,0,2.2621417,141.0
