,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
2028,0.1,A,39.06138889,-120.15888889,6,20091111,20091111,6017.0,20091111,91,-3,45,0,0.951312,71.0
2029,0.1,A,38.7051,-120.676269,6,20030928,20030928,6017.0,20030928,267,17,144,0,1.7713839,75.0
2030,0.3,B,38.82083333,-120.43055556,6,20060721,20060721,6017.0,20060721,223,144,175,0,1.9448649,94.75
2031,1.0,B,38.633561,-120.731769,6,20000325,20000325,6017.0,20000325,111,-36,22,0,1.3260758,108.0
2032,0.1,A,38.795747,-120.808444,6,20070823,20070823,6017.0,20070823,244,31,143,0,2.297128,65.0
2033,1.0,B,38.804164,-120.805928,6,20071123,20071123,6017.0,20071123,47,-82,-16,0,3.385153,74.0
2034,0.1,A,38.66385,-120.975669,6,20030722,20030723,6017.0,20030722,321,73,171,51,3.4848828000000003,56.0
2035,0.8,B,38.773581,-120.791061,6,20000320,20000320,6017.0,20000320,-35,-121,-87,0,5.440555000000002,99.0
2036,0.1,A,39.0525,-120.14027778,6,20040710,20040710,6017.0,20040710,232,54,151,0,2.9119453,113.5
2037,1.0,B,38.647469,-120.694881,6,20030928,20030928,6017.0,20030928,267,17,144,0,1.7713839,75.0
2038,1.0,B,38.707161,-121.049939,6,20031123,20031123,6017.0,20031123,74,-62,14,0,2.557834,76.0
2039,0.25,A,38.82972222,-120.34222222,6,20080723,20080723,6017.0,20080723,243,32,130,0,3.6213775,74.0
2040,0.3,B,38.590094,-120.735661,6,20070822,20070823,6017.0,20070822,249,55,143,0,3.91138,65.0
2041,0.5,B,38.850586,-120.860517,6,20050121,20050121,6017.0,20050121,109,30,56,0,4.1548104,82.0
2042,5.0,B,38.790689,-121.035311,6,20000613,20000613,6017.0,20000613,239,18,130,0,4.669018299999999,147.0
2043,2.0,B,38.775842,-120.749417,6,20070909,20070909,6017.0,20070909,200,74,135,0,1.0793546,94.25
2044,0.1,A,38.619589,-120.750319,6,20010925,20010925,6017.0,20010925,144,51,92,127,2.8309262000000004,60.0
2045,1.0,B,38.823783,-121.011975,6,20070513,20070513,6017.0,20070513,143,-27,68,0,4.3082385,138.0
2046,0.1,A,38.8675,-119.95138889,6,20000627,20000627,6017.0,20000627,251,102,173,0,2.7847602000000005,126.0
2047,0.1,A,38.692919,-120.900681,6,20011010,20011010,6017.0,20011010,189,-44,72,0,1.4871755,60.0
2048,0.3,B,38.681558,-120.858864,6,20070909,20070909,6017.0,20070909,200,74,135,0,1.0793546,94.25
2049,0.6,B,38.634531,-120.844119,6,20000611,20000611,6017.0,20000611,175,45,108,0,3.6932983,153.0
2050,0.1,A,38.833231,-120.885611,6,20011011,20011011,6017.0,20011011,171,4,96,0,3.2739155,60.0
2051,0.3,B,38.649619,-120.95715,6,20000609,20000609,6017.0,20000609,88,-26,31,0,3.548202,153.0
2052,0.1,A,38.758639,-120.771531,6,20010925,20010925,6017.0,20010925,144,51,92,127,2.8309262000000004,60.0
2053,0.5,B,38.920339,-120.978231,6,20031021,20031021,6017.0,20031021,211,110,151,0,1.8376364,66.0
2054,0.3,B,38.751794,-120.610761,6,20060507,20060507,6017.0,20060507,149,-27,51,0,3.1483934,143.0
2055,0.1,A,38.90166667,-120.36972222,6,20090524,20090524,6017.0,20090524,160,63,103,0,3.4820971,60.75
2056,0.5,B,38.805,-120.10055556,6,20041109,20041109,6017.0,20041109,182,-39,24,25,2.4283617000000004,66.0
2057,0.1,A,38.66385,-120.975669,6,20040715,20040715,6017.0,20040715,232,134,174,0,2.4418316000000004,86.0
2058,0.1,A,38.6763,-120.657831,6,20000605,20000605,6017.0,20000605,186,0,108,0,2.8014490000000003,153.0
2059,0.2,A,38.91694444,-120.75027778,6,20080718,20080718,6017.0,20080718,225,63,141,0,3.2668605,74.0
2060,0.1,A,38.648589,-120.787311,6,20010925,20010925,6017.0,20010925,144,51,92,127,2.8309262000000004,60.0
2061,0.1,A,38.758581,-120.75305,6,20000613,20000613,6017.0,20000613,239,18,130,0,4.669018299999999,147.0
2062,0.5,B,38.925272,-120.861014,6,20060513,20060513,6017.0,20060513,167,76,116,0,2.9410894,63.75
2063,0.1,A,38.85027778,-120.65027778,6,20080721,20080721,6017.0,20080721,232,102,162,0,2.650179,74.0
2064,0.1,A,38.90166667,-120.13333333,6,20011006,20011006,6017.0,20011006,182,12,87,0,2.741037,60.0
2065,9.0,B,38.919269,-120.924069,6,20000623,20000623,6017.0,20000623,261,28,143,0,2.8276453,126.0
2066,0.3,B,38.707411,-120.93835,6,20000622,20000622,6017.0,20000622,246,10,128,0,3.2828348,126.0
2067,0.1,A,38.707339,-120.956839,6,20000623,20000623,6017.0,20000623,261,28,143,0,2.8276453,126.0
2068,0.1,A,38.95,-120.08,6,20090521,20090521,6017.0,20090521,177,64,120,0,1.4654034,60.75
2069,0.6,B,38.749011,-121.050019,6,20000621,20000621,6017.0,20000621,264,27,138,0,1.6959400000000002,147.0
2070,0.1,A,38.706633,-120.972853,6,20060625,20060625,6017.0,20060625,259,72,160,0,1.2370951,113.0
2071,0.1,A,38.88527778,-120.085,6,20011003,20011003,6017.0,20011003,261,11,139,0,0.8237722,60.0
2072,0.1,A,38.804861,-120.904881,6,20010704,20010704,6017.0,20010704,245,91,166,0,2.5592582000000004,144.0
2073,2.0,B,38.617311,-120.60335,6,20000624,20000624,6017.0,20000624,236,37,131,0,2.3476365,126.0
2074,0.3,B,38.776139,-120.978961,6,20000618,20000618,6017.0,20000618,213,30,112,0,3.3811312000000004,147.0
2075,3.0,B,38.75083333,-120.44333333,6,20041121,20041122,6017.0,20041121,0,-67,-33,0,4.216272,70.0
2076,1.2,B,38.564239,-120.938161,6,20000617,20000617,6017.0,20000617,247,35,133,0,0.79404056,147.0
2077,0.1,A,38.88194444,-120.35472222,6,20070819,20070819,6017.0,20070819,218,68,160,0,1.3440272,65.0
2078,0.2,A,38.692839,-120.993881,6,20040718,20040718,6017.0,20040718,269,79,168,0,2.8176822999999995,86.0
2079,0.1,A,38.88444444,-120.40083333,6,20070819,20070819,6017.0,20070819,218,68,160,0,1.3440272,65.0
2080,1.0,B,39.01694444,-120.125,6,20000615,20000615,6017.0,20000615,293,41,174,0,4.051117,147.0
2081,0.1,A,38.756525,-120.848947,6,20070819,20070819,6017.0,20070819,218,68,160,0,1.3440272,65.0
2082,0.1,A,38.86777778,-120.06361111,6,20090520,20090520,6017.0,20090520,166,16,109,0,1.6681927,60.75
2083,0.2,A,38.9481,-120.9245,6,20031011,20031011,6017.0,20031011,217,-39,89,0,1.729395,66.0
2084,1.0,B,38.916025,-120.827944,6,20070517,20070517,6017.0,20070517,173,60,114,0,3.4611316,72.25
2085,0.1,A,38.91666667,-120.0025,6,20000630,20000630,6017.0,20000630,217,123,162,0,4.1830564,126.0
2086,0.1,A,38.707161,-121.049939,6,20000604,20000604,6017.0,20000604,197,60,135,51,3.0747104,153.0
2087,0.1,A,38.706475,-121.035733,6,20070927,20070927,6017.0,20070927,157,81,110,0,0.76576895,59.0
2088,0.2,A,38.919939,-120.905111,6,20050205,20050205,6017.0,20050205,82,-10,27,0,2.1833181,87.0
2089,0.1,A,38.89722222,-120.275,6,20060722,20060722,6017.0,20060722,259,144,201,0,2.2181935,94.75
2090,0.1,A,38.773411,-120.81115,6,20011024,20011024,6017.0,20011024,186,24,95,0,2.5728016,67.0
2091,1.0,B,38.802889,-120.848217,6,20060515,20060515,6017.0,20060515,194,34,96,0,0.6963376,63.75
2092,0.1,A,39.03166667,-120.21333333,6,20060625,20060625,6017.0,20060625,259,72,160,0,1.2370951,113.0
2093,0.6,B,38.69666667,-120.3325,6,20080519,20080519,6017.0,20080519,221,109,159,0,1.6620821,156.0
2094,0.1,A,38.665978,-120.988719,6,20071231,20071231,6017.0,20071231,69,-133,-46,0,3.4630227,77.0
2095,0.1,A,38.90027778,-120.0025,6,20000703,20000703,6017.0,20000703,120,-3,59,0,4.602448000000001,126.0
2096,0.1,A,38.8675,-119.95138889,6,20000528,20000528,6017.0,20000528,163,19,94,0,3.581339,153.0
2097,0.1,A,38.86777778,-119.99222222,6,20070818,20070818,6017.0,20070818,218,118,157,0,2.5662796,65.0
2098,0.1,A,38.708597,-120.889508,6,20060724,20060724,6017.0,20060724,272,108,184,0,2.014269,94.75
2099,0.1,A,38.85138889,-119.96833333,6,20000703,20000703,6017.0,20000703,120,-3,59,0,4.602448000000001,126.0
2100,0.1,A,38.583436,-120.845842,6,20070929,20070929,6017.0,20070929,120,-21,64,51,2.5019994,59.0
2101,2.4,B,38.93527778,-120.73194444,6,20060515,20060515,6017.0,20060515,194,34,96,0,0.6963376,63.75
2102,0.2,A,38.88555556,-120.08444444,6,20030723,20030723,6017.0,20030723,272,139,206,142,3.4399085,56.0
2103,0.1,A,38.677239,-120.806619,6,20031027,20031027,6017.0,20031027,217,-39,89,0,2.5347538,62.0
2104,0.8,B,38.618039,-120.621311,6,20011028,20011028,6017.0,20011028,167,-6,83,0,0.8736656999999999,67.0
2105,0.1,A,38.801419,-120.8307,6,20010922,20010922,6017.0,20010922,231,119,156,0,0.9526885,60.0
2106,0.1,A,38.85972222,-120.10833333,6,20070711,20070715,6017.0,20070711,201,120,158,0,3.6023526,80.0
2107,10.0,C,38.824014,-121.030192,6,20070509,20070509,6017.0,20070509,160,67,113,0,1.6591827,138.0
2108,0.1,A,38.709361,-120.702089,6,20060724,20060724,6017.0,20060724,272,108,184,0,2.014269,94.75
2109,0.1,A,39.00027778,-120.30166667,6,20080723,20080723,6017.0,20080723,243,32,130,0,3.6213775,74.0
2110,0.5,B,38.804861,-120.904881,6,20000529,20000529,6017.0,20000529,194,86,150,0,3.968400700000001,153.0
2111,0.1,A,38.698639,-120.894261,6,20060625,20060625,6017.0,20060625,259,72,160,0,1.2370951,113.0
2112,0.3,B,38.834261,-121.016939,6,20000604,20000604,6017.0,20000604,197,60,135,51,3.0747104,153.0
2113,0.1,A,38.93777778,-119.9575,6,20080903,20080903,6017.0,20080903,230,2,109,0,2.0840607,49.0
2114,1.0,B,38.863119,-121.035761,6,20041106,20041106,6017.0,20041106,139,-56,44,0,3.2324083,66.0
2115,19.0,C,38.617367,-120.855628,6,20070821,20070821,6017.0,20070821,224,86,151,0,2.4909832,65.0
2116,0.1,A,38.595047,-120.615422,6,20060513,20060513,6017.0,20060513,167,76,116,0,2.9410894,63.75
2117,0.1,A,38.758639,-120.771531,6,20000701,20000701,6017.0,20000701,232,48,160,0,3.7981164,126.0
2118,0.1,A,38.8875,-119.96777778,6,20040718,20040718,6017.0,20040718,269,79,168,0,2.8176822999999995,86.0
2119,3.0,B,38.721831,-121.049889,6,20030617,20030617,6017.0,20030617,234,121,168,0,3.314407,150.0
2120,0.1,A,38.677264,-120.98795,6,20070821,20070821,6017.0,20070821,224,86,151,0,2.4909832,65.0
2121,0.1,A,38.591131,-120.843561,6,20010924,20010924,6017.0,20010924,232,83,163,0,0.5015969,60.0
2122,0.1,A,38.90138889,-120.10083333,6,20030723,20030724,6017.0,20030723,272,139,206,142,3.4399085,56.0
2123,0.5,B,38.619339,-120.731939,6,20041031,20041031,6017.0,20041031,56,-72,-6,0,2.8131962,66.0
2124,0.3,B,38.6476,-120.676489,6,20000531,20000531,6017.0,20000531,142,-18,58,0,5.1221924,153.0
2125,0.1,A,38.71694444,-120.5025,6,20040718,20040718,6017.0,20040718,269,79,168,0,2.8176822999999995,86.0
2126,0.1,A,38.757669,-120.589581,6,20031006,20031006,6017.0,20031006,245,-5,87,0,2.4994872000000004,71.0
2127,0.1,A,38.85583333,-120.36944444,6,20070908,20070908,6017.0,20070908,231,37,124,0,1.2887572,94.25
2128,78.0,C,38.736181,-120.956831,6,20030815,20030815,6017.0,20030815,235,134,176,0,2.5124784,83.0
2129,1.0,B,38.736411,-121.049861,6,20000530,20000530,6017.0,20000530,141,50,95,0,5.757751,153.0
2130,0.1,A,38.904881,-120.868361,6,20011021,20011021,6017.0,20011021,183,-25,53,0,1.878569,67.0
2131,0.2,A,38.93361111,-120.75027778,6,20060722,20060722,6017.0,20060722,259,144,201,0,2.2181935,94.75
2132,0.3,B,38.688167,-120.88695,6,20070908,20070908,6017.0,20070908,231,37,124,0,1.2887572,94.25
2133,0.1,A,38.75945,-120.831261,6,20000601,20000601,6017.0,20000601,198,19,112,0,1.0965843000000002,153.0
2134,0.5,B,38.76916667,-120.13416667,6,20020507,20020507,6017.0,20020507,144,-11,67,0,4.589645,172.0
2135,0.1,A,38.54416667,-120.53611111,6,20060725,20060725,6017.0,20060725,266,85,167,0,2.311931,94.75
2136,0.1,A,38.693503,-120.675817,6,20060226,20060226,6017.0,20060226,75,-3,21,25,5.889267,109.0
2137,1.0,B,38.841761,-120.886239,6,20060801,20060801,6017.0,20060801,188,62,127,0,3.5007656000000003,75.0
2138,3.0,B,38.5675,-120.45138889,6,20080728,20080728,6017.0,20080728,271,63,161,0,2.703125,74.0
2139,0.2,A,38.74885,-120.938281,6,19980618,19980618,6017.0,19980618,218,20,128,0,2.0241094,162.0
2140,0.1,A,38.692931,-120.882181,6,20000730,20000730,6017.0,20000730,251,107,173,0,3.3233864,90.0
2141,0.1,A,38.89472222,-120.03166667,6,20060622,20060622,6017.0,20060622,247,44,148,0,3.0216596,113.0
2142,0.1,A,38.85194444,-120.01777778,6,20010625,20010625,6017.0,20010625,172,61,109,0,1.5160477,144.0
2143,0.1,A,39.16833333,-120.18583333,6,19991007,19991007,6017.0,19991007,183,-45,50,25,1.968252,71.0
2144,1.0,B,38.904281,-120.849139,6,20000730,20000730,6017.0,20000730,251,107,173,0,3.3233864,90.0
2145,0.1,A,38.67825,-120.993919,6,20010831,20010831,6017.0,20010831,267,26,132,0,3.6807842000000006,67.0
2146,0.01,A,38.88361111,-120.35055556,6,20070708,20070708,6017.0,20070708,260,132,186,0,2.7634997,80.0
2147,0.1,A,38.647361,-120.639669,6,20030717,20030717,6017.0,20030717,244,158,201,0,2.2225206,56.0
2148,0.1,A,38.9175,-120.816597,6,20070413,20070413,6017.0,20070413,107,-77,15,0,0.80211794,150.0
2149,0.1,A,38.96222222,-120.08027778,6,20070809,20070809,6017.0,20070809,225,27,119,0,4.0697484,66.0
2150,0.1,A,38.633331,-120.695031,6,19991003,19991003,6017.0,19991003,210,66,130,0,0.27802864,71.0
2151,0.3,B,38.903689,-120.829639,6,20020421,20020421,6017.0,20020421,139,-50,29,0,0.8190837,213.0
2152,0.1,A,39.00583333,-120.30805556,6,20080830,20080831,6017.0,20080830,203,109,157,0,3.0464394,72.25
2153,0.5,B,38.93527778,-119.93388889,6,20010625,20010625,6017.0,20010625,172,61,109,0,1.5160477,144.0
2154,0.1,A,38.6617,-120.694831,6,20030717,20030717,6017.0,20030717,244,158,201,0,2.2225206,56.0
2155,0.1,A,38.66385,-120.975669,6,20010624,20010624,6017.0,20010624,199,113,140,0,2.1847653,144.0
2156,0.3,B,38.917186,-120.864114,6,20060802,20060802,6017.0,20060802,197,100,148,0,3.2355735,79.0
2157,0.01,A,38.70833333,-120.51666667,6,20070707,20070707,6017.0,20070707,239,139,187,0,2.9001644,80.0
2158,0.1,A,39.03555556,-120.11805556,6,19991009,19991009,6017.0,19991009,251,-18,84,0,3.0604062,71.0
2159,0.1,A,38.85138889,-119.95138889,6,19991010,19991010,6017.0,19991010,243,-11,83,0,0.6789746,71.0
2160,0.1,A,38.891081,-120.8864,6,20010902,20010902,6017.0,20010902,227,123,167,0,2.1705742000000003,67.0
2161,0.1,A,38.81755,-120.867431,6,19991010,19991010,6017.0,19991010,243,-11,83,0,0.6789746,71.0
2162,0.1,A,38.692919,-120.900681,6,20040921,20040921,6017.0,20040921,121,-48,41,0,1.4132603,66.333
2163,0.4,B,38.75833333,-120.01944444,6,20060730,20060730,6017.0,20060730,190,51,114,0,3.0805862,84.75
2164,0.2,A,38.90027778,-120.06722222,6,19991018,19991018,6017.0,19991018,154,43,82,0,0.5403637,71.0
2165,0.1,A,38.85083333,-120.35222222,6,20060730,20060730,6017.0,20060730,190,51,114,0,3.0805862,84.75
2166,0.1,A,38.920089,-120.942239,6,20000728,20000728,6017.0,20000728,282,18,142,0,3.6861072,90.0
2167,0.01,A,38.94583333,-120.76388889,6,20070415,20070415,6017.0,20070415,28,-17,2,25,6.167935,150.0
2168,0.5,B,38.75111111,-120.01666667,6,20060730,20060730,6017.0,20060730,190,51,114,0,3.0805862,84.75
2169,1.0,B,38.561561,-120.788539,6,19991017,19991017,6017.0,19991017,128,-6,56,0,4.0292187,71.0
2170,2.0,B,38.76027778,-120.17805556,6,20091104,20091104,6017.0,20091104,185,-10,62,0,3.0689406000000004,71.0
2171,1.0,B,38.757669,-120.589581,6,19991001,19991001,6017.0,19991001,203,84,123,0,0.36714816,71.0
2172,0.1,A,38.60805556,-120.45,6,20090404,20090404,6017.0,20090404,61,-96,-16,0,2.4455822,136.0
2173,0.1,A,38.94444444,-120.71638889,6,20040921,20040921,6017.0,20040921,121,-48,41,0,1.4132603,66.333
2174,3.0,B,38.74885,-120.938281,6,20010626,20010626,6017.0,20010626,179,74,117,51,2.2955916000000003,144.0
2175,5.0,B,39.03555556,-120.11805556,6,19991015,19991018,6017.0,19991015,149,28,85,0,5.247527,71.0
2176,0.1,A,38.590661,-120.825469,6,20020413,20020413,6017.0,20020413,206,-28,89,0,2.2915697,213.0
2177,1.0,B,38.910483,-120.917936,6,20060718,20060718,6017.0,20060718,245,156,192,0,2.2192156,94.75
2178,0.1,A,38.660767,-120.986608,6,20071004,20071004,6017.0,20071004,83,-18,43,0,3.5171084,86.25
2179,0.1,A,38.86666667,-119.99166667,6,20030717,20030717,6017.0,20030717,244,158,201,0,2.2225206,56.0
2180,0.1,A,38.60944444,-120.46694444,6,20090404,20090404,6017.0,20090404,61,-96,-16,0,2.4455822,136.0
2181,0.5,B,38.604731,-120.806669,6,19991013,19991013,6017.0,19991013,199,77,123,0,1.5126705,71.0
2182,0.5,B,38.98472222,-120.80138889,6,20090607,20090608,6017.0,20090607,156,32,93,0,2.6669366,116.5
2183,0.1,A,38.833819,-120.904439,6,19980616,19980616,6017.0,19980616,168,43,104,0,5.6684800000000015,162.0
2184,0.1,A,38.91861111,-120.03555556,6,20000801,20000801,6017.0,20000801,282,158,206,0,3.309749,90.0
2185,0.1,A,38.714483,-120.952883,6,20060717,20060717,6017.0,20060717,256,99,170,0,2.263844,94.75
2186,0.2,A,38.70166667,-120.31583333,6,20060803,20060803,6017.0,20060803,195,112,153,0,3.2768633,79.0
2187,0.1,A,38.8675,-119.98555556,6,19990922,19990922,6017.0,19990922,218,49,112,0,1.8369771,73.0
2188,0.01,A,38.885,-120.73555556,6,20070707,20070707,6017.0,20070707,239,139,187,0,2.9001644,80.0
2189,0.1,A,38.664072,-120.841039,6,20070527,20070527,6017.0,20070527,162,42,98,0,3.4127572,121.0
2190,0.2,A,38.87111111,-120.11027778,6,20080729,20080729,6017.0,20080729,208,129,162,0,2.7577205,81.75
2191,0.2,A,38.663939,-120.95715,6,20000803,20000803,6017.0,20000803,220,77,126,152,1.7728226000000002,90.0
2192,0.1,A,38.906561,-121.035019,6,20020430,20020430,6017.0,20020430,55,-66,-25,76,3.320971,172.0
2193,0.5,B,38.85361111,-119.96083333,6,20060805,20060806,6017.0,20060805,210,120,157,0,3.1058683,79.0
2194,0.3,B,38.96,-120.70194444,6,20091025,20091025,6017.0,20091025,141,-23,34,0,1.9856496,71.0
2195,0.1,A,38.920089,-120.942239,6,19990920,19990920,6017.0,19990920,194,83,125,0,2.271083,73.0
2196,0.1,A,38.846839,-120.849019,6,20040917,20040917,6017.0,20040917,227,24,128,0,2.8217673,66.333
2197,0.1,A,38.903689,-120.829639,6,19980625,19980625,6017.0,19980625,132,61,89,0,3.47576,128.0
2198,0.1,A,38.81861111,-119.98555556,6,20000803,20000804,6017.0,20000803,220,77,126,152,1.7728226000000002,90.0
2199,0.1,A,38.699528,-120.902456,6,20050713,20050713,6017.0,20050713,294,83,189,0,2.4420056,113.5
2200,0.1,A,38.8525,-120.38361111,6,20090619,20090619,6017.0,20090619,217,34,128,0,4.920617,127.5
2201,0.1,A,38.619589,-120.750319,6,20020503,20020503,6017.0,20020503,103,-39,19,0,2.6918004,172.0
2202,0.1,A,38.819739,-121.016911,6,19990918,19990918,6017.0,19990918,144,27,83,51,1.300003,73.0
2203,0.1,A,38.88388889,-119.96833333,6,20000803,20000804,6017.0,20000803,220,77,126,152,1.7728226000000002,90.0
2204,0.3,B,38.93388889,-120.0,6,20030520,20030520,6017.0,20030520,214,-32,76,0,3.3256782999999994,182.0
2205,0.1,A,38.721831,-121.049889,6,20040915,20040915,6017.0,20040915,239,-6,117,0,3.6776288,66.333
2206,0.1,A,38.56125,-120.825239,6,20040316,20041008,6017.0,20040316,119,35,74,0,3.5120358,105.0
2207,3.7,B,38.77166667,-120.37361111,6,20071022,20071022,6017.0,20071022,127,23,72,25,3.3383906000000003,59.0
2208,0.5,B,38.815436,-120.848636,6,20050722,20050722,6017.0,20050722,222,129,171,0,1.9811566000000005,84.5
2209,0.1,A,38.933681,-120.924369,6,20040705,20040705,6017.0,20040705,288,24,152,0,2.3478782,113.5
2210,0.25,A,38.75194444,-120.26,6,20080727,20080728,6017.0,20080727,233,119,167,0,2.6262004,74.0
2211,0.1,A,38.736131,-120.938389,6,20010623,20010623,6017.0,20010623,236,34,147,0,2.6488628,144.0
2212,0.1,A,38.76666667,-120.30694444,6,20070817,20070817,6017.0,20070817,207,58,128,0,3.5017939,65.0
2213,0.5,B,38.590689,-120.769189,6,20010624,20010624,6017.0,20010624,199,113,140,0,2.1847653,144.0
2214,0.1,A,38.634058,-120.845983,6,20060525,20060525,6017.0,20060525,131,65,94,0,3.5968480000000005,63.75
2215,55.0,C,38.761639,-121.034769,6,19990929,19990930,6017.0,19990929,192,45,102,0,1.7779255,71.0
2216,0.3,B,38.663939,-120.95715,6,20000801,20000801,6017.0,20000801,282,158,206,0,3.309749,90.0
2217,0.1,A,38.90805556,-119.99166667,6,20070805,20070805,6017.0,20070805,176,72,129,0,2.816615,59.0
2218,0.2,A,38.819739,-121.035981,6,19990929,19990929,6017.0,19990929,192,45,102,0,1.7779255,71.0
2219,0.1,A,39.08444444,-120.10111111,6,19990928,19990928,6017.0,19990928,151,24,76,0,4.1016116,71.0
2220,0.1,A,38.88388889,-119.96833333,6,20000801,20000801,6017.0,20000801,282,158,206,0,3.309749,90.0
2221,1.0,B,38.677239,-120.806619,6,20040311,20040311,6017.0,20040311,109,-59,20,0,4.2687817,105.0
2222,0.2,A,38.790581,-120.923361,6,20000802,20000802,6017.0,20000802,282,151,200,0,2.3132071,90.0
2223,0.1,A,38.695678,-120.887947,6,20060803,20060803,6017.0,20060803,195,112,153,0,3.2768633,79.0
2224,0.1,A,38.696597,-120.888203,6,20050722,20050722,6017.0,20050722,222,129,171,0,1.9811566000000005,84.5
2225,0.5,B,38.590689,-120.769189,6,20010624,20010624,6017.0,20010624,199,113,140,0,2.1847653,144.0
2226,3.6,B,38.85111111,-120.53444444,6,20091029,20091030,6017.0,20091029,95,-86,4,0,1.3792688999999998,71.0
2227,0.1,A,38.788781,-120.836872,6,20070921,20070921,6017.0,20070921,137,57,102,0,0.40608647,59.0
2228,0.1,A,38.4125,-120.06833333,6,20080829,20080829,6017.0,20080829,283,68,163,0,0.43416423,72.25
2229,0.1,A,38.81861111,-120.0,6,20030917,20030917,6017.0,20030917,118,52,82,0,4.0810337,77.0
2230,0.1,A,38.85138889,-119.96833333,6,20000802,20000802,6017.0,20000802,282,151,200,0,2.3132071,90.0
2231,1.0,B,38.876211,-120.868,6,19990925,19990925,6017.0,19990925,241,27,115,0,3.869995,71.0
2232,2.5,B,38.590689,-120.769189,6,20010623,20010623,6017.0,20010623,236,34,147,0,2.6488628,144.0
2233,0.1,A,38.53472222,-120.50027778,6,20091030,20091030,6017.0,20091030,143,29,65,0,0.92973673,71.0
2234,0.5,B,38.8485,-120.923231,6,20031123,20031123,6017.0,20031123,74,-62,14,0,2.557834,76.0
2235,0.1,A,38.664081,-120.93855,6,20030920,20030920,6017.0,20030920,256,-13,98,0,2.247423,75.0
2236,0.1,A,38.617311,-120.60335,6,20040923,20040923,6017.0,20040923,178,87,129,0,1.0160714,82.5
2237,0.4,B,38.802833,-120.787908,6,20070523,20070523,6017.0,20070523,140,-16,74,0,2.7602346,72.25
2238,0.1,A,38.88944444,-120.38777778,6,20070826,20070826,6017.0,20070826,266,104,190,0,2.2042966,65.0
2239,2.0,B,38.773411,-120.81115,6,20040708,20040709,6017.0,20040708,242,44,150,0,2.4305224,113.5
2240,0.1,A,38.658244,-120.97495,6,20070524,20070524,6017.0,20070524,155,50,97,0,2.0235884,121.0
2241,1.5,B,38.66805556,-120.26777778,6,20080707,20080707,6017.0,20080707,250,132,190,0,3.2066112,92.0
2242,0.1,A,38.90027778,-120.0025,6,19991204,19991204,6017.0,19991204,151,-53,3,0,3.6300507,84.0
2243,1.0,B,38.658147,-120.971903,6,20070524,20070524,6017.0,20070524,155,50,97,0,2.0235884,121.0
2244,0.1,A,38.94222222,-120.48722222,6,20060725,20060725,6017.0,20060725,266,85,167,0,2.311931,94.75
2245,1.0,B,38.707411,-120.93835,6,20010630,20010630,6017.0,20010630,236,116,176,0,3.7389379,144.0
2246,0.1,A,38.783633,-120.817156,6,20070907,20070907,6017.0,20070907,200,73,125,0,2.2192438,94.25
2247,0.1,A,38.94666667,-120.08833333,6,19980609,19980609,6017.0,19980609,133,19,63,25,2.4185950000000003,162.0
2248,0.1,A,38.69295,-120.919419,6,20010909,20010909,6017.0,20010909,272,6,139,0,0.32000732,67.0
2249,0.1,A,38.75027778,-120.2575,6,20060726,20060726,6017.0,20060726,252,156,197,0,2.3385694,94.75
2250,0.1,A,38.633331,-120.695031,6,20031130,20031130,6017.0,20031130,117,-22,50,3,3.9153275,71.0
2251,0.1,A,38.64388889,-120.22611111,6,20041009,20041009,6017.0,20041009,168,15,76,0,3.6782217,54.0
2252,0.1,A,38.683472,-121.002181,6,20070421,20070421,6017.0,20070421,40,-29,-7,127,2.6681118,155.0
2253,0.1,A,38.93527778,-119.91916667,6,20010909,20010909,6017.0,20010909,272,6,139,0,0.32000732,67.0
2254,8.5,B,38.85111111,-120.70083333,6,20060518,20060518,6017.0,20060518,192,26,99,0,2.610159,63.75
2255,0.1,A,38.93805556,-119.93861111,6,20070907,20070907,6017.0,20070907,200,73,125,0,2.2192438,94.25
2256,0.5,B,38.91722222,-120.05083333,6,20030922,20030922,6017.0,20030922,235,61,134,0,1.0804713,75.0
2257,1.0,B,38.729431,-120.991614,6,20070806,20070806,6017.0,20070806,200,20,123,0,3.131602,59.0
2258,0.1,A,38.95194444,-119.935,6,19991213,19991213,6017.0,19991213,69,-131,-45,0,2.8970554,84.0
2259,8.0,B,38.76055,-120.868369,6,20040721,20040721,6017.0,20040721,292,39,153,0,3.4288356,86.0
2260,0.25,A,38.72027778,-119.99444444,6,20070826,20070826,6017.0,20070826,266,104,190,0,2.2042966,65.0
2261,0.1,A,38.694044,-120.993939,6,20070522,20070522,6017.0,20070522,126,-20,67,0,4.7716255,72.25
2262,0.1,A,38.599225,-120.636664,6,20060225,20060225,6017.0,20060225,90,5,47,0,2.264904,109.0
2263,0.1,A,38.865,-120.31333333,6,20070826,20070826,6017.0,20070826,266,104,190,0,2.2042966,65.0
2264,0.1,A,38.691289,-120.787331,6,20030924,20030924,6017.0,20030924,231,129,169,0,2.0426784,75.0
2265,0.1,A,38.705581,-120.901625,6,20060622,20060622,6017.0,20060622,247,44,148,0,3.0216596,113.0
2266,0.1,A,38.608347,-120.701664,6,20071025,20071025,6017.0,20071025,159,95,120,0,2.2032673,59.0
