,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
224,224,224,3384,5.0,B,36.1002,-120.370431,6,19991012,19991012,6019.0,19991012,328,128,228,0,0.6536711,76.8
225,225,225,3385,0.1,A,37.089761,-119.523739,6,20020916,20020916,6019.0,20020916,289,144,217,0,2.8955877,55.667
226,226,226,3386,0.2,A,37.31388889,-119.13305556,6,20090827,20090828,6019.0,20090827,400,239,322,0,1.5541631,72.5
227,227,227,3387,0.1,A,36.172969,-120.452631,6,20040807,20040807,6019.0,20040807,361,178,272,0,0.83629924,69.5
228,228,228,3388,0.1,A,37.075369,-119.522631,6,19990930,19990930,6019.0,19990930,361,167,267,0,0.25079906,76.8
229,229,229,3389,10.0,C,36.873261,-119.32315,6,20020921,20020921,6019.0,20020921,372,178,278,0,1.5841755,61.0
230,230,230,3390,8.0,B,36.246,-120.292939,6,20020911,20020911,6019.0,20020911,367,172,272,0,0.8430854,62.5
231,231,231,3391,0.25,A,37.145,-118.8975,6,20061029,20061115,6019.0,20061029,400,239,322,0,1.3678146999999998,71.25
232,232,232,3392,2.0,B,37.26,-119.25694444,6,20061027,20061028,6019.0,20061027,400,239,322,0,3.2561479,71.25
233,233,233,3393,0.1,A,36.260361,-120.310569,6,19981009,19981009,6019.0,19981009,250,117,183,0,2.2284746,70.0
234,234,234,3394,0.1,A,36.304539,-120.346669,6,19980914,19980914,6019.0,19980914,378,206,294,0,0.5685913,69.0
235,235,235,3395,1.0,B,36.538919,-120.596019,6,20040809,20040809,6019.0,20040809,389,206,300,0,1.9925187,69.5
236,236,236,3396,2.0,B,36.072269,-120.1021,6,20040614,20040614,6019.0,20040614,350,178,267,0,2.385564,84.714
237,237,237,3397,0.1,A,36.742489,-119.144656,6,20070101,20070101,6019.0,20070101,400,239,322,0,1.7489722,71.25
238,238,238,3398,0.1,A,36.088839,-120.463769,6,20021014,20021014,6019.0,20021014,289,139,217,0,1.2731489,61.0
