,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
81,81,81,10651,0.1,A,39.72944444,-120.75916667,6,20070710,20070710,6063.0,20070710,0,0,0,0,1.8911407,90
82,82,82,10652,0.1,A,40.03083333,-120.74916667,6,20090603,20090603,6063.0,20090603,0,0,0,0,1.4956188,103
83,83,83,10653,0.1,A,40.29861111,-120.65055556,6,20070710,20070715,6063.0,20070710,0,0,0,0,1.8911407,90
84,84,84,10654,0.1,A,39.90833333,-120.52611111,6,20060708,20060709,6063.0,20060708,0,0,0,0,1.1501678,99
85,85,85,10655,0.1,A,40.30305556,-120.69833333,6,20070710,20070712,6063.0,20070710,0,0,0,0,1.8911407,90
86,86,86,10656,0.5,B,40.14861111,-120.89305556,6,20060913,20060913,6063.0,20060913,0,0,0,0,1.2747643999999998,99
87,87,87,10657,40.0,C,39.80388889,-121.0525,6,20060706,20060712,6063.0,20060706,0,0,0,0,3.2274415000000003,99
88,88,88,10658,0.1,A,40.3025,-120.72888889,6,20070710,20070711,6063.0,20070710,0,0,0,0,1.8911407,90
89,89,89,10659,0.1,A,40.03861111,-120.89694444,6,20090803,20090803,6063.0,20090803,0,0,0,0,2.267706,94
90,90,90,10660,0.3,A,40.14722222,-120.75972222,6,20090530,20090530,6063.0,20090530,0,0,0,0,2.7256787,103
91,91,91,10661,0.1,A,39.70166667,-120.66055556,6,20070710,20070710,6063.0,20070710,0,0,0,0,1.8911407,90
92,92,92,10662,0.25,A,40.27055556,-120.79611111,6,20080816,20080816,6063.0,20080816,0,0,0,0,0.76217353,96
93,93,93,10663,4.0,B,39.75444444,-120.76055556,6,20070710,20070711,6063.0,20070710,0,0,0,0,1.8911407,90
94,94,94,10664,0.1,A,40.20416667,-121.62472222,6,20080816,20080816,6063.0,20080816,0,0,0,0,0.76217353,96
95,95,95,10665,0.1,A,40.341386,-121.230528,6,20060730,20060730,6063.0,20060730,0,0,0,0,2.7579753,99
96,96,96,10666,0.1,A,39.91388889,-120.9075,6,20090529,20090529,6063.0,20090529,0,0,0,0,1.4599283,103
97,97,97,10667,0.1,A,40.27027778,-120.77472222,6,20070711,20070711,6063.0,20070711,0,0,0,0,2.8270752,90
98,98,98,10668,0.5,B,39.87638889,-120.43027778,6,20090802,20090802,6063.0,20090802,0,0,0,0,2.7886903,94
99,99,99,10669,0.1,A,39.85277778,-120.22055556,6,20090605,20090606,6063.0,20090605,0,0,0,0,4.6425085,103
100,100,100,10670,0.1,A,40.22305556,-120.52666667,6,20090802,20090802,6063.0,20090802,0,0,0,0,2.7886903,94
101,101,101,10671,1.9,B,39.80861111,-120.40472222,6,20090529,20090529,6063.0,20090529,0,0,0,0,1.4599283,103
102,102,102,10672,1.0,B,39.85277778,-120.40861111,6,20090912,20090913,6063.0,20090912,0,0,0,0,0.6560578,94
103,103,103,10673,0.1,A,39.81388889,-120.48444444,6,20060731,20060731,6063.0,20060731,0,0,0,0,2.1225667,99
104,104,104,10674,0.65,A,40.27083333,-120.73194444,6,20070711,20070711,6063.0,20070711,0,0,0,0,2.8270752,90
105,105,105,10675,0.01,A,40.09777778,-120.63166667,6,20070530,20070530,6063.0,20070530,0,0,0,0,0.3700042,72
106,106,106,10676,0.1,A,39.90277778,-120.25638889,6,20090607,20090607,6063.0,20090607,0,0,0,0,2.8284292,103
107,107,107,10677,0.1,A,39.71833333,-120.65333333,6,20070710,20070710,6063.0,20070710,0,0,0,0,1.8911407,90
108,108,108,10678,0.1,A,40.12027778,-120.90361111,6,20070630,20070630,6063.0,20070630,0,0,0,0,1.2119786,90
109,109,109,10679,0.1,A,39.89,-120.21277778,6,20070710,20070710,6063.0,20070710,0,0,0,0,1.8911407,90
110,110,110,10680,0.5,B,39.99,-120.91694444,6,20080815,20080815,6063.0,20080815,0,0,0,0,0.5199949,85
111,111,111,10681,0.1,A,39.80388889,-120.40361111,6,20090912,20090912,6063.0,20090912,0,0,0,0,0.6560578,94
112,112,112,10682,0.7,B,40.11388889,-120.57583333,6,20070531,20070531,6063.0,20070531,0,0,0,0,2.0991464,72
113,113,113,10683,0.1,A,39.99888889,-120.98138889,6,20070617,20070617,6063.0,20070617,0,0,0,0,2.3535843,72
114,114,114,10684,0.25,A,40.01777778,-120.41361111,6,20090912,20090914,6063.0,20090912,0,0,0,0,0.6560578,94
115,115,115,10685,0.1,A,40.05527778,-120.92166667,6,20090802,20090802,6063.0,20090802,0,0,0,0,2.7886903,94
116,116,116,10686,0.1,A,39.66861111,-120.66277778,6,20090604,20090604,6063.0,20090604,0,0,0,0,1.1510891,103
117,117,117,10687,0.1,A,39.9175,-120.72638889,6,20060708,20060708,6063.0,20060708,0,0,0,0,1.1501678,99
118,118,118,10688,1.0,B,40.3436,-121.204281,6,20000830,20000830,6063.0,20000830,0,0,0,0,2.3660343,0
119,119,119,10689,5.9,B,39.82777778,-120.395,6,20090912,20090912,6063.0,20090912,0,0,0,0,0.6560578,94
120,120,120,10690,0.1,A,40.04972222,-120.45972222,6,20070601,20070601,6063.0,20070601,0,0,0,0,0.3023233,110
121,121,121,10691,0.25,A,40.195,-120.80361111,6,20080811,20080811,6063.0,20080811,0,0,0,0,2.1805642000000005,96
122,122,122,10692,0.1,A,40.16777778,-121.1925,6,20070724,20070724,6063.0,20070724,0,0,0,0,2.9025786,90
123,123,123,10693,0.2,A,40.32361111,-121.31388889,6,20090529,20090529,6063.0,20090529,0,0,0,0,1.4599283,103
124,124,124,10694,0.1,A,39.77388889,-120.66138889,6,20060908,20060908,6063.0,20060908,0,0,0,0,2.1681552,99
125,125,125,10695,0.2,A,39.77777778,-120.49666667,6,20070602,20070602,6063.0,20070602,0,0,0,0,2.0815396,72
126,126,126,10696,0.1,A,40.17027778,-120.37027778,6,20080814,20080814,6063.0,20080814,0,0,0,0,1.0704125,96
127,127,127,10697,0.1,A,39.91555556,-120.90444444,6,20090529,20090529,6063.0,20090529,0,0,0,0,1.4599283,103
128,128,128,10698,0.3,B,39.85722222,-120.12694444,6,20070710,20070710,6063.0,20070710,0,0,0,0,1.8911407,90
129,129,129,10699,3934.0,F,39.95166667,-121.33388889,6,20080814,20080817,6063.0,20080814,0,0,0,0,1.0704125,96
130,130,130,10700,0.1,A,40.09527778,-121.17111111,6,20090604,20090604,6063.0,20090604,0,0,0,0,1.1510891,103
131,131,131,10701,0.1,A,39.96777778,-120.18805556,6,20060722,20060722,6063.0,20060722,0,0,0,0,0.35355338,99
132,132,132,10702,0.01,A,39.78444444,-121.16833333,6,20090619,20090620,6063.0,20090619,0,0,0,0,2.3123395,104
133,133,133,10703,0.1,A,39.94916667,-121.30111111,6,20080901,20080901,6063.0,20080901,0,0,0,0,3.3809524,93
134,134,134,10704,4.0,B,40.17138889,-120.5625,6,20060626,20060626,6063.0,20060626,0,0,0,0,0.79428977,99
135,135,135,10705,2.0,B,39.96527778,-120.96833333,6,20090914,20090914,6063.0,20090914,0,0,0,0,3.7722447,94
136,136,136,10706,2.0,B,40.05166667,-120.97555556,6,20061202,20061203,6063.0,20061202,0,0,0,0,4.026482,99
137,137,137,10707,0.01,A,40.2475,-120.78888889,6,20080923,20080923,6063.0,20080923,0,0,0,0,1.7039355,96
138,138,138,10708,0.1,A,39.69861111,-120.61944444,6,20060626,20060626,6063.0,20060626,0,0,0,0,0.79428977,99
139,139,139,10709,307.0,E,39.9375,-121.09083333,6,20090919,20090927,6063.0,20090919,0,0,0,0,2.620844,94
140,140,140,10710,16.0,C,40.15194444,-120.61694444,6,20060626,20060630,6063.0,20060626,0,0,0,0,0.79428977,99
141,141,141,10711,0.1,A,39.04111111,-120.58027778,6,20070203,20070203,6063.0,20070203,0,0,0,0,1.019505,94
142,142,142,10712,0.1,A,39.88833333,-120.40055556,6,20060628,20060628,6063.0,20060628,0,0,0,0,1.1921905000000002,99
143,143,143,10713,366.0,E,40.01694444,-120.38166667,6,20060716,20060731,6063.0,20060716,0,0,0,0,0.55973345,99
144,144,144,10714,0.5,B,40.29361111,-120.73972222,6,20060817,20060817,6063.0,20060817,0,0,0,0,1.6199951,99
145,145,145,10715,0.1,A,39.95,-120.8975,6,20061011,20061011,6063.0,20061011,0,0,0,0,2.1411169,99
146,146,146,10716,0.1,A,39.88666667,-120.53861111,6,20060628,20060629,6063.0,20060628,0,0,0,0,1.1921905000000002,99
147,147,147,10717,1.0,B,40.03027778,-121.02111111,6,20061013,20061013,6063.0,20061013,0,0,0,0,1.7089103,99
148,148,148,10718,512.0,E,40.15361111,-120.64277778,6,20060626,20060712,6063.0,20060626,0,0,0,0,0.79428977,99
149,149,149,10719,0.1,A,39.78222222,-120.50861111,6,20060628,20060629,6063.0,20060628,0,0,0,0,1.1921905000000002,99
150,150,150,10720,0.25,A,40.29222222,-120.73416667,6,20060807,20060807,6063.0,20060807,0,0,0,0,3.105367,99
151,151,151,10721,0.1,A,39.91888889,-120.45166667,6,20060627,20060628,6063.0,20060627,0,0,0,0,2.1891627,99
152,152,152,10722,0.4,B,39.75888889,-120.69111111,6,20080912,20080912,6063.0,20080912,0,0,0,0,0.5315066999999999,96
153,153,153,10723,1.0,B,40.22861111,-120.67138889,6,20060627,20060628,6063.0,20060627,0,0,0,0,2.1891627,99
154,154,154,10724,0.1,A,39.78361111,-120.69777778,6,20070625,20070625,6063.0,20070625,0,0,0,0,1.7886857,90
155,155,155,10725,0.6,B,39.97138889,-120.92388889,6,20091003,20091003,6063.0,20091003,0,0,0,0,2.6219146,94
