FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
16063,0.2,A,40.920689,-121.546781,6,19970330,19970330,6089.0,19970330,0,0,0,0,3.8460999,0.0
16064,0.3,B,40.643639,-122.364931,6,19990726,19990726,6089.0,19990726,356,167,261,0,1.9151076,0.0
16065,0.1,A,41.072861,-121.628861,6,19970501,19970501,6089.0,19970501,0,0,0,0,2.7986672,0.0
16066,60.0,C,40.482481,-122.548289,6,20040621,20040621,6089.0,20040621,383,178,283,0,1.7613912,136.0
16067,2.0,B,40.5115,-122.5328,6,20020914,20020914,6089.0,20020914,344,133,239,0,1.1401807,0.0
16068,0.5,B,40.87,-121.44027778,6,20090801,20090802,6089.0,20090801,394,217,306,0,2.124246,129.0
16069,1.0,B,40.534961,-122.557992,6,20070607,20070607,6089.0,20070607,394,217,306,0,2.401327,68.0
16070,0.1,A,41.33444444,-122.55,6,20060807,20060807,6089.0,20060807,394,217,306,0,3.5356598,55.5
16071,85.0,C,40.74555556,-122.13583333,6,20090802,20090805,6089.0,20090802,394,217,306,0,3.8513043,129.0
16072,0.2,A,40.5839,-122.4508,6,20060925,20060925,6089.0,20060925,394,217,306,0,0.59480274,48.5
16073,0.1,A,40.574922,-122.478111,6,20071011,20071011,6089.0,20071011,394,217,306,0,0.9865623,86.0
16074,0.1,A,40.614181,-122.421289,6,20010830,20010830,6089.0,20010830,328,194,261,0,2.8750358,0.0
16075,0.1,A,40.497081,-122.360719,6,20010829,20010829,6089.0,20010829,394,200,300,0,2.4808102,0.0
16076,0.1,A,40.829433,-121.927678,6,20070303,20070303,6089.0,20070303,394,217,306,0,3.0098643,97.0
16077,0.1,A,40.475792,-122.491228,6,20060611,20060611,6089.0,20060611,394,217,306,0,1.7637718,118.5
16078,0.1,A,40.568811,-122.434761,6,20040824,20040824,6089.0,20040824,317,183,250,0,2.3595214,91.0
16079,0.1,A,40.479086,-122.206789,6,20070303,20070303,6089.0,20070303,394,217,306,0,3.0098643,97.0
16080,0.1,A,40.50735,-122.3811,6,20070215,20070215,6089.0,20070215,394,217,306,0,2.1552130000000003,97.0
16081,1.0,B,40.510231,-122.495469,6,19990614,19990614,6089.0,19990614,350,156,256,0,2.8839178,0.0
16082,12.0,C,40.36485,-122.85035,6,20010520,20010520,6089.0,20010520,367,217,294,0,3.5531714,0.0
16083,2.0,B,40.701981,-122.269539,6,19990614,19990614,6089.0,19990614,350,156,256,0,2.8839178,0.0
16084,0.1,A,40.71638889,-121.54583333,6,20071029,20071029,6089.0,20071029,394,217,306,0,0.8645269,86.0
16085,1.0,B,40.9282,-121.4161,6,20040628,20040628,6089.0,20040628,372,206,289,8,2.3347957000000004,136.0
16086,0.1,A,40.643119,-122.4018,6,19990822,19990822,6089.0,19990822,411,261,339,0,1.9332836,0.0
16087,0.1,A,40.74583333,-121.49583333,6,20070520,20070520,6089.0,20070520,394,217,306,0,2.1085033,75.0
16088,1.0,B,40.815989,-121.941719,6,20020703,20020703,6089.0,20020703,344,178,261,0,2.9520967,0.0
16089,1.0,B,40.519989,-122.015006,6,20070219,20070219,6089.0,20070219,394,217,306,0,1.5229548000000002,97.0
16090,32.0,C,40.568969,-122.475619,6,20020902,20020902,6089.0,20020902,394,183,289,0,0.82151526,0.0
16091,1.0,B,40.512139,-122.36155,6,19990614,19990614,6089.0,19990614,350,156,256,0,2.8839178,0.0
