FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
13840,0.4,A,34.15666667,-116.93555556,6,20090726,20090726,6071.0,20090726,439,322,383,0,2.4140053,0
13841,0.1,A,34.25555556,-117.28194444,6,20090727,20090727,6071.0,20090727,439,322,383,0,3.972961,0
13842,0.1,A,34.21611111,-116.76611111,6,20090615,20090615,6071.0,20090615,439,322,383,0,3.848379,0
13843,5.0,B,34.23805556,-117.40944444,6,20080601,20080601,6071.0,20080601,439,322,383,0,3.6407828,0
13844,0.1,A,34.24197,-116.24378,6,20070924,20070924,6071.0,20070924,439,322,383,0,2.040835,0
13845,2.0,B,34.01805556,-117.00111111,6,20070708,20070708,6071.0,20070708,439,322,383,0,2.8855515,0
13846,150.1,D,34.17194444,-117.19861111,6,20090603,20090603,6071.0,20090603,439,322,383,0,3.4324708,0
13847,0.1,A,34.19972222,-117.28472222,6,20090804,20090804,6071.0,20090804,439,322,383,0,1.264911,0
13848,0.1,A,34.17305556,-117.67388889,6,20070616,20070616,6071.0,20070616,439,322,383,0,3.7737143,0
13849,0.1,A,35.3908,-115.8367,6,20070903,20070903,6071.0,20070903,439,322,383,0,2.589404,0
13850,0.02,A,34.27138889,-117.17861111,6,20080615,20080615,6071.0,20080615,439,322,383,0,3.0421736,0
13851,0.1,A,35.6206,-117.5869,6,20090805,20090805,6071.0,20090805,439,322,383,0,3.2418137,0
13852,15.0,C,34.08572,-117.17944,6,20080616,20080616,6071.0,20080616,439,322,383,0,3.4154072,0
13853,4.1,A,34.17694444,-117.44361111,6,20080617,20080617,6071.0,20080617,439,322,383,0,3.5820847,0
13854,0.2,A,34.24638889,-117.87916667,6,20070927,20070927,6071.0,20070927,439,322,383,0,0.2594164,0
13855,1.0,B,34.07055556,-116.95472222,6,20090530,20090530,6071.0,20090530,439,322,383,0,2.9723637000000003,0
13856,0.1,A,34.25666667,-117.29083333,6,20090806,20090806,6071.0,20090806,439,322,383,0,3.644012000000001,0
13857,6.1,B,34.27361111,-117.53055556,6,20070616,20070616,6071.0,20070616,439,322,383,0,3.7737143,0
13858,0.1,A,34.21444444,-117.2875,6,20090806,20090806,6071.0,20090806,439,322,383,0,3.644012000000001,0
13859,31.6,C,35.20653,-117.44664,6,20070616,20070616,6071.0,20070616,439,322,383,0,3.7737143,0
13860,0.1,A,34.85717,-114.93558,6,20070615,20070615,6071.0,20070615,439,322,383,0,4.026482,0
13861,0.1,A,34.8469,-114.9697,6,20090601,20090601,6071.0,20090601,439,322,383,0,3.4128356,0
13862,0.1,A,34.27611111,-116.90444444,6,20090725,20090725,6071.0,20090725,439,322,383,0,2.2740762,0
13863,0.1,A,34.114706,-117.186875,6,20071201,20071201,6071.0,20071201,439,322,383,0,5.6262302,0
13864,0.25,A,34.26222222,-117.03583333,6,20080612,20080612,6071.0,20080612,439,322,383,0,0.46097228,0
13865,1.5000000000000004,A,34.23833333,-117.20583333,6,20090603,20090603,6071.0,20090603,439,322,383,0,3.4324708,0
13866,0.02,A,34.32833333,-117.02027778,6,20070903,20070903,6071.0,20070903,439,322,383,0,2.589404,0
13867,0.3,A,34.28194444,-117.43444444,6,20090603,20090603,6071.0,20090603,439,322,383,0,3.4324708,0
13868,0.1,A,34.34777778,-117.60972222,6,20080610,20080610,6071.0,20080610,439,322,383,0,5.5226154,0
13869,0.1,A,34.10416667,-117.01277778,6,20090603,20090603,6071.0,20090603,439,322,383,0,3.4324708,0
13870,30.0,C,34.27333333,-117.13305556,6,20070618,20070619,6071.0,20070618,439,322,383,0,2.5172985,0
13871,0.1,A,34.29083333,-117.5425,6,20090802,20090802,6071.0,20090802,439,322,383,0,1.8977047,0
13872,0.2,A,34.09972222,-116.99888889,6,20090603,20090603,6071.0,20090603,439,322,383,0,3.4324708,0
13873,1.0,B,34.10027778,-116.96305556,6,20090602,20090602,6071.0,20090602,439,322,383,0,3.643002,0
13874,0.1,A,34.26,-117.44916667,6,20090803,20090803,6071.0,20090803,439,322,383,0,1.8911407,0
13875,0.01,A,34.24194444,-116.97388889,6,20070902,20070902,6071.0,20070902,439,322,383,0,2.2610905,0
13876,0.2,A,34.20333333,-116.94527778,6,20090725,20090725,6071.0,20090725,439,322,383,0,2.2740762,0
13877,0.05,A,34.27583333,-117.185,6,20070624,20070624,6071.0,20070624,439,322,383,0,3.9245975,0
13878,0.1,A,34.2575,-116.81277778,6,20080324,20080324,6071.0,20080324,439,322,383,0,1.7661926,0
13879,0.1,A,34.22555556,-116.89194444,6,20090717,20090717,6071.0,20090717,439,322,383,0,3.0304115,0
13880,0.1,A,34.394353,-116.858383,6,20070916,20070916,6071.0,20070916,439,322,383,0,2.3853310000000003,0
13881,7.0,B,34.30916667,-117.34583333,6,20070704,20070704,6071.0,20070704,439,322,383,0,0.60901606,0
13882,0.4,A,34.40172,-117.1905,6,20090717,20090717,6071.0,20090717,439,322,383,0,3.0304115,0
13883,0.1,A,35.3869,-117.5914,6,20080323,20080323,6071.0,20080323,439,322,383,0,3.7716067,0
13884,0.1,A,34.32944444,-117.44611111,6,20070704,20070704,6071.0,20070704,439,322,383,0,0.60901606,0
13885,12.5,C,35.774897,-115.9151,6,20080428,20080502,6071.0,20080428,439,322,383,0,2.3145788,0
13886,0.25,A,34.27361111,-116.83194444,6,20080429,20080429,6071.0,20080429,439,322,383,0,4.136726,0
13887,0.1,A,35.01192,-117.29897,6,20080318,20080318,6071.0,20080318,439,322,383,0,1.5814475,0
13888,5.0,B,34.559967,-117.298419,6,20080430,20080430,6071.0,20080430,439,322,383,0,5.9884734,0
13889,0.11,A,34.34055556,-116.91916667,6,20090718,20090720,6071.0,20090718,439,322,383,0,2.6224597000000003,0
13890,0.3,A,34.36,-117.43555556,6,20070705,20070705,6071.0,20070705,439,322,383,0,2.1281223,0
13891,0.1,A,34.35972222,-117.01583333,6,20090718,20090719,6071.0,20090718,439,322,383,0,2.6224597000000003,0
13892,2.0,B,34.17166667,-117.14638889,6,20080426,20080426,6071.0,20080426,439,322,383,0,3.6006956,0
13893,0.1,A,34.27333333,-117.21527778,6,20070703,20070703,6071.0,20070703,439,322,383,0,1.4833707,0
13894,1.0,B,34.22944444,-117.46111111,6,20090716,20090716,6071.0,20090716,439,322,383,0,2.9274666000000003,0
13895,0.35,A,34.34305556,-116.84388889,6,20090712,20090712,6071.0,20090712,439,322,383,0,3.0586476,0
13896,0.1,A,34.24555556,-116.89055556,6,20070630,20070630,6071.0,20070630,439,322,383,0,2.6067982000000005,0
13897,0.1,A,34.25833333,-116.86638889,6,20070701,20070701,6071.0,20070701,439,322,383,0,2.8507788,0
13898,0.1,A,34.18055556,-117.43888889,6,20070630,20070630,6071.0,20070630,439,322,383,0,2.6067982000000005,0
13899,0.1,A,34.2575,-116.865,6,20070701,20070701,6071.0,20070701,439,322,383,0,2.8507788,0
13900,0.1,A,34.33,-117.51305556,6,20070630,20070630,6071.0,20070630,439,322,383,0,2.6067982000000005,0
13901,0.1,A,34.109878,-117.173303,6,20070702,20070702,6071.0,20070702,439,322,383,0,2.8284316,0
13902,0.2,A,34.7322,-115.5739,6,20090712,20090712,6071.0,20090712,439,322,383,0,3.0586476,0
13903,0.25,A,34.095,-117.01777778,6,20080414,20080414,6071.0,20080414,439,322,383,0,2.9068952,0
